user_id,bags,avg_hotel_nights,trips_booked,flights_booked,return_booked,hotels_booked,packages_booked,cancellations,f_discount,h_discount,total_sessions,avg_room_price,avg_flight_price,avg_flight_discount,avg_room_discount,f_discount_per,h_discount_per,avg_clicks,session_in_seconds,avg_distance,trips_ratio,trips_per_click,clicks_per_session,cancellations_ratio,flights_ratio,hotels_ratio,packages_per_session,f_discounted_price,h_discounted_price,return_ratio,f_discount_ratio,h_discount_ratio,package_per_trip,bags_per_flight,price_per_km,discount_per_km,clusters
616718,0.0,3.2,5,5,5,5,5,1,2,2,9,181.6,676.79,141.62,,0.3,0.3999999999999999,38.89,428.55555555555554,3182.0,0.56,0.13,4.32,0.11,0.56,0.56,0.56,473.75,108.96,1.0,0.22,0.22,1.0,0.0,0.2126932746700188,0.0445065996228786,3
616734,,,0,0,0,0,0,0,1,0,8,,,,,0.2,,15.25,114.125,,0.0,0.0,1.91,0.0,0.0,0.0,0.0,,,,0.13,0.0,,,,,1
616752,1.0,6.0,2,1,1,2,1,0,5,1,9,289.5,1046.34,,,0.15,0.15,11.78,87.55555555555556,6246.0,0.22,0.17,1.31,0.0,0.11,0.22,0.11,889.39,246.08,1.0,0.56,0.11,0.5,1.0,0.167521613832853,,4
616789,1.0,7.0,2,1,1,1,0,0,1,1,8,83.0,662.76,,12.45,0.15,0.15,17.38,128.125,1888.0,0.25,0.12,2.17,0.0,0.13,0.13,0.0,563.35,70.55,1.0,0.13,0.13,0.0,1.0,0.3510381355932203,,4
616795,1.0,3.0,4,3,3,4,3,0,3,0,8,98.0,346.14,19.11,,0.1,,25.88,190.125,1951.0,0.5,0.15,3.24,0.0,0.38,0.5,0.38,311.53,,1.0,0.38,0.0,0.75,0.33,0.1774167093798052,0.0097949769349051,2
616802,4.0,1.5,5,5,5,3,3,1,2,3,8,184.0,1889.07,,,0.25,0.1,39.63,109.0,6218.0,0.63,0.13,4.95,0.13,0.63,0.38,0.38,1416.8,165.6,1.0,0.25,0.38,0.6,0.8,0.303806690254101,,3
616950,1.0,0.0,1,1,1,1,1,0,1,1,8,307.0,217.15,,,0.15,0.15,11.38,84.625,1263.0,0.13,0.09,1.42,0.0,0.13,0.13,0.13,184.58,260.95,1.0,0.13,0.13,1.0,1.0,0.171931908155186,,4
616992,2.0,3.0,4,4,4,2,2,1,2,1,8,1063.0,1526.45,,,0.05,,40.38,112.5,7917.0,0.5,0.1,5.05,0.13,0.5,0.25,0.25,1450.13,,1.0,0.25,0.13,0.5,0.5,0.1928066186686876,,3
617052,2.0,2.0,3,3,2,3,3,0,2,1,9,158.0,362.48,26.83,23.2,0.075,0.1,14.78,109.44444444444444,2030.0,0.33,0.2,1.64,0.0,0.33,0.33,0.33,335.29,142.2,0.67,0.22,0.11,1.0,0.67,0.1785615763546798,0.0132167487684729,2
617125,2.0,0.5,3,3,3,2,2,0,1,0,8,108.0,410.16,,,0.2,,14.88,110.625,2304.0,0.38,0.2,1.86,0.0,0.38,0.25,0.25,328.13,,1.0,0.13,0.0,0.67,0.67,0.1780208333333333,,4
617199,2.0,7.6,5,3,3,5,3,0,2,0,9,193.6,431.6,,,0.125,,12.22,90.66666666666669,1846.0,0.56,0.41,1.36,0.0,0.33,0.56,0.33,377.65,,1.0,0.22,0.0,0.6,0.67,0.2338028169014084,,2
617402,1.0,1.0,5,5,5,5,5,1,4,3,8,184.2,789.63,27.53,18.3,0.15,0.175,59.25,253.875,2374.0,0.63,0.08,7.41,0.13,0.63,0.63,0.63,671.19,151.97,1.0,0.5,0.38,1.0,0.2,0.3326158382476832,0.0115964616680707,3
617407,0.0,3.0,2,2,2,2,2,0,3,1,8,99.5,1476.69,112.31,,0.1,0.1,21.0,156.375,5365.0,0.25,0.1,2.63,0.0,0.25,0.25,0.25,1329.02,89.55,1.0,0.38,0.13,1.0,0.0,0.2752451071761416,0.0209338303821062,4
617458,2.0,2.5,3,3,3,2,2,0,2,0,8,130.0,81.98,,,0.15,,16.63,121.875,476.0,0.38,0.18,2.08,0.0,0.38,0.25,0.25,69.68,,1.0,0.25,0.0,0.67,0.67,0.1722268907563025,,4
617506,2.0,5.5,2,2,2,2,2,0,2,1,8,200.0,1216.54,,,0.175,0.1,11.75,88.25,2690.0,0.25,0.17,1.47,0.0,0.25,0.25,0.25,1003.65,180.0,1.0,0.25,0.13,1.0,1.0,0.4522453531598512,,4
617606,,,0,0,0,0,0,0,2,0,8,,,,,0.075,,11.75,87.375,,0.0,0.0,1.47,0.0,0.0,0.0,0.0,,,,0.25,0.0,,,,,1
617743,1.0,6.0,2,1,1,2,1,0,1,0,8,188.5,478.6,,,0.15,,12.38,91.875,2779.0,0.25,0.16,1.55,0.0,0.13,0.25,0.13,406.81,,1.0,0.13,0.0,0.5,1.0,0.1722202231018352,,4
617878,5.0,2.5,6,6,6,6,6,0,1,2,8,171.0,564.23,37.69,47.6,0.05,0.25,22.13,165.5,2954.0,0.75,0.27,2.77,0.0,0.75,0.75,0.75,536.02,128.25,1.0,0.13,0.25,1.0,0.83,0.1910054163845633,0.0127589708869329,2
617964,,3.0,1,0,0,1,0,0,2,1,8,60.0,,,3.0,0.075,0.05,12.63,94.625,,0.13,0.08,1.58,0.0,0.0,0.13,0.0,,57.0,,0.25,0.13,0.0,,,,1
617990,,,0,0,0,0,0,0,0,1,8,,,,,,0.05,8.63,64.875,,0.0,0.0,1.08,0.0,0.0,0.0,0.0,,,,0.0,0.13,,,,,1
617994,2.0,6.0,3,2,2,3,2,0,1,1,8,117.33,120.56,,19.8,0.1,0.2,16.0,118.125,616.0,0.38,0.19,2.0,0.0,0.25,0.38,0.25,108.5,93.86,1.0,0.13,0.13,0.67,1.0,0.1957142857142857,,4
618063,4.0,3.8,5,5,5,5,5,1,2,1,8,163.0,351.47,,,0.05,,37.0,369.0,1892.0,0.63,0.14,4.63,0.13,0.63,0.63,0.63,333.9,,1.0,0.25,0.13,1.0,0.8,0.1857663847780127,,3
618088,2.0,2.75,4,4,4,4,4,0,1,1,8,382.0,688.46,91.78,3.65,0.1,0.05,23.38,174.375,1692.0,0.5,0.17,2.92,0.0,0.5,0.5,0.5,619.61,362.9,1.0,0.13,0.13,1.0,0.5,0.4068912529550827,0.0542434988179669,2
618157,11.0,6.75,4,4,3,4,4,1,3,3,8,424.25,120.41,,173.4,0.15,0.15,34.25,109.75,533.0,0.5,0.12,4.28,0.13,0.5,0.5,0.5,102.35,360.61,0.75,0.38,0.38,1.0,2.75,0.2259099437148217,,3
618181,0.0,2.0,2,2,2,2,2,0,0,1,8,230.0,98.87,,,,0.05,10.75,80.0,511.0,0.25,0.19,1.34,0.0,0.25,0.25,0.25,,218.5,1.0,0.0,0.13,1.0,0.0,0.1934833659491193,,4
618201,0.0,2.0,2,2,2,1,1,0,2,0,8,209.0,1036.72,59.72,,0.075,,11.5,86.5,3826.0,0.25,0.17,1.44,0.0,0.25,0.13,0.13,958.97,,1.0,0.25,0.0,0.5,0.0,0.2709670674333507,0.0156089911134343,4
618230,,,0,0,0,0,0,0,0,0,8,,,,,,,16.13,120.375,,0.0,0.0,2.02,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,1
618266,3.0,3.0,3,3,3,2,2,1,2,2,8,367.0,504.41,,36.7,0.1,0.1,20.5,538.375,1707.0,0.38,0.15,2.56,0.13,0.38,0.25,0.25,453.97,330.3,1.0,0.25,0.25,0.67,1.0,0.2954950205038079,,3
618308,2.0,1.5,2,2,2,2,2,0,2,3,10,244.0,230.51,32.03,38.5,0.1,0.1166666666666666,14.9,110.3,1635.0,0.2,0.13,1.49,0.0,0.2,0.2,0.2,207.46,215.53,1.0,0.2,0.3,1.0,1.0,0.1409847094801223,0.0195902140672782,4
618343,,6.0,1,0,0,1,0,0,0,0,8,88.0,,,,,,14.63,109.125,,0.13,0.07,1.83,0.0,0.0,0.13,0.0,,,,0.0,0.0,0.0,,,,1
618392,1.0,9.0,2,1,1,1,0,0,0,1,8,65.0,366.58,,,,0.1,16.25,120.875,2205.0,0.25,0.12,2.03,0.0,0.13,0.13,0.0,,58.5,1.0,0.0,0.13,0.0,1.0,0.1662494331065759,,4
618418,2.0,3.2,5,5,4,5,5,0,3,1,8,162.2,334.76,57.71,26.2,0.1666666666666666,0.1,21.75,161.375,2122.0,0.63,0.23,2.72,0.0,0.63,0.63,0.63,278.97,145.98,0.8,0.38,0.13,1.0,0.4,0.1577568331762488,0.027196041470311,2
618429,3.0,3.0,3,3,2,3,3,0,1,1,8,128.67,390.36,,29.4,0.1,0.15,21.25,156.625,2873.0,0.38,0.14,2.66,0.0,0.38,0.38,0.38,351.32,109.37,0.67,0.13,0.13,1.0,1.0,0.1358719108945353,,2
618535,3.0,8.666666666666666,3,3,3,3,3,0,1,1,8,160.67,574.49,,,0.3999999999999999,0.1,14.38,106.25,1735.0,0.38,0.21,1.8,0.0,0.38,0.38,0.38,344.69,144.6,1.0,0.13,0.13,1.0,1.0,0.3311181556195965,,2
618642,2.0,,2,2,2,0,0,0,0,0,8,,1164.45,,,,,13.13,97.125,7302.0,0.25,0.15,1.64,0.0,0.25,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.1594700082169268,,4
618664,,2.0,1,0,0,1,0,0,2,1,9,112.0,,,11.2,0.225,0.1,11.44,84.77777777777777,,0.11,0.09,1.27,0.0,0.0,0.11,0.0,,100.8,,0.22,0.11,0.0,,,,1
618759,1.0,16.0,2,1,1,1,0,0,1,1,8,152.0,117.77,,7.6,0.05,0.05,11.75,86.625,728.0,0.25,0.17,1.47,0.0,0.13,0.13,0.0,111.88,144.4,1.0,0.13,0.13,0.0,1.0,0.161771978021978,,4
618780,2.0,3.0,3,3,3,3,3,0,1,0,8,174.0,358.56,,,0.15,,16.13,120.0,2070.0,0.38,0.19,2.02,0.0,0.38,0.38,0.38,304.78,,1.0,0.13,0.0,1.0,0.67,0.1732173913043478,,2
618815,,8.0,1,0,0,1,0,0,1,1,8,104.0,,,,0.05,0.15,12.13,91.0,,0.13,0.08,1.52,0.0,0.0,0.13,0.0,,88.4,,0.13,0.13,0.0,,,,1
618881,4.0,1.5,3,3,3,2,2,0,1,0,9,192.5,746.64,,,0.15,,16.78,126.66666666666669,2399.0,0.33,0.18,1.86,0.0,0.33,0.22,0.22,634.64,,1.0,0.11,0.0,0.67,1.33,0.3112296790329303,,4
619079,3.0,4.2,5,5,5,5,5,1,1,1,8,113.4,329.97,,,,,78.0,392.125,2021.0,0.63,0.06,9.75,0.13,0.63,0.63,0.63,,,1.0,0.13,0.13,1.0,0.6,0.1632706580900544,,3
619109,0.0,6.0,1,1,1,1,1,0,0,2,8,70.0,76.67,,,,0.075,11.38,85.0,436.0,0.13,0.09,1.42,0.0,0.13,0.13,0.13,,64.75,1.0,0.0,0.25,1.0,0.0,0.175848623853211,,4
619218,0.0,3.0,1,1,1,1,1,0,1,3,8,189.0,710.51,,,0.1,0.1833333333333333,14.63,108.625,4094.0,0.13,0.07,1.83,0.0,0.13,0.13,0.13,639.46,154.35,1.0,0.13,0.38,1.0,0.0,0.1735490962383976,,4
619321,3.0,2.2857142857142856,7,6,6,7,6,0,2,2,8,180.0,218.76,31.45,8.48,0.1,0.05,19.13,140.875,1347.0,0.88,0.37,2.39,0.0,0.75,0.88,0.75,196.88,171.0,1.0,0.25,0.25,0.86,0.5,0.1624053452115813,0.0233481811432813,2
619362,2.0,2.25,4,4,4,4,4,0,2,0,8,133.0,747.21,,,0.125,,23.0,170.75,3347.0,0.5,0.17,2.88,0.0,0.5,0.5,0.5,653.81,,1.0,0.25,0.0,1.0,0.5,0.2232476844935763,,2
619432,3.0,7.0,4,3,3,3,2,0,1,2,8,132.67,416.62,,6.05,0.25,0.05,12.63,94.0,2118.0,0.5,0.32,1.58,0.0,0.38,0.38,0.25,312.47,126.04,1.0,0.13,0.25,0.5,1.0,0.1967044381491973,,2
619520,1.0,1.0,2,2,2,2,2,0,0,0,9,87.0,390.26,,,,,9.11,68.66666666666667,1679.0,0.22,0.22,1.01,0.0,0.22,0.22,0.22,,,1.0,0.0,0.0,1.0,0.5,0.2324359737939249,,4
619615,1.0,1.5,4,4,4,4,4,0,3,1,8,204.25,384.93,,,0.2833333333333333,0.25,16.25,120.75,2309.0,0.5,0.25,2.03,0.0,0.5,0.5,0.5,275.87,153.19,1.0,0.38,0.13,1.0,0.25,0.1667085318319618,,2
619918,2.0,0.5,3,3,3,2,2,0,1,1,8,87.0,340.12,30.01,,0.1,0.05,15.13,111.875,1946.0,0.38,0.2,1.89,0.0,0.38,0.25,0.25,306.11,82.65,1.0,0.13,0.13,0.67,0.67,0.1747790339157245,0.0154213771839671,4
619938,,,0,0,0,0,0,0,1,0,9,,,,,0.1,,10.44,78.11111111111111,,0.0,0.0,1.16,0.0,0.0,0.0,0.0,,,,0.11,0.0,,,,,1
619971,,2.0,1,0,0,1,0,0,2,0,8,137.0,,,,0.125,,10.38,77.375,,0.13,0.1,1.3,0.0,0.0,0.13,0.0,,,,0.25,0.0,0.0,,,,1
619983,,2.0,1,0,0,1,0,0,1,1,8,304.0,,,,0.1,0.2,14.13,104.25,,0.13,0.07,1.77,0.0,0.0,0.13,0.0,,243.2,,0.13,0.13,0.0,,,,1
619988,,,0,0,0,0,0,0,1,1,8,,,,,0.15,0.3,10.13,75.25,,0.0,0.0,1.27,0.0,0.0,0.0,0.0,,,,0.13,0.13,,,,,1
620033,2.0,13.0,2,2,2,2,2,1,4,2,9,182.0,439.21,,,0.1,0.05,20.11,381.6666666666667,1256.0,0.22,0.1,2.23,0.11,0.22,0.22,0.22,395.29,172.9,1.0,0.44,0.22,1.0,1.0,0.3496894904458598,,3
620274,2.0,2.0,3,3,3,3,3,0,2,0,8,177.67,458.24,45.26,,0.125,,23.13,171.625,2737.0,0.38,0.13,2.89,0.0,0.38,0.38,0.38,400.96,,1.0,0.25,0.0,1.0,0.67,0.1674241870661308,0.0165363536719035,2
620300,2.0,0.6666666666666666,3,3,3,3,3,0,2,0,8,96.33,556.14,,,0.275,,11.13,83.5,2592.0,0.38,0.27,1.39,0.0,0.38,0.38,0.38,403.2,,1.0,0.25,0.0,1.0,0.67,0.2145601851851852,,2
620382,0.0,4.5,2,1,1,2,1,0,2,1,8,129.0,201.37,20.14,9.85,0.1,0.05,13.13,97.375,1143.0,0.25,0.15,1.64,0.0,0.13,0.25,0.13,181.23,122.55,1.0,0.25,0.13,0.5,0.0,0.1761767279090113,0.0176202974628171,4
620394,2.0,3.0,2,1,1,2,1,0,1,0,8,369.5,324.35,48.65,,0.15,,15.88,120.125,1934.0,0.25,0.13,1.99,0.0,0.13,0.25,0.13,275.7,,1.0,0.13,0.0,0.5,2.0,0.1677094105480868,0.0251551189245087,4
620453,1.0,2.0,1,1,1,1,1,0,1,2,8,101.0,622.49,,10.1,0.25,0.1,14.38,106.625,1799.0,0.13,0.07,1.8,0.0,0.13,0.13,0.13,466.87,90.9,1.0,0.13,0.25,1.0,1.0,0.3460200111172873,,4
620690,2.0,9.0,2,1,1,1,0,0,2,2,8,87.0,425.13,,8.7,0.125,0.075,11.13,82.875,2278.0,0.25,0.18,1.39,0.0,0.13,0.13,0.0,371.99,80.48,1.0,0.25,0.25,0.0,2.0,0.1866242317822651,,4
620719,,9.0,1,0,0,1,0,0,1,0,8,136.0,,,,0.1,,9.0,67.5,,0.13,0.11,1.13,0.0,0.0,0.13,0.0,,,,0.13,0.0,0.0,,,,1
620884,1.0,1.75,5,5,5,4,4,1,2,2,8,149.25,175.58,,10.55,0.25,0.05,50.5,189.5,1025.0,0.63,0.1,6.31,0.13,0.63,0.5,0.5,131.69,141.79,1.0,0.25,0.25,0.8,0.2,0.1712975609756097,,3
620972,1.0,1.6666666666666667,3,3,3,3,3,0,0,1,8,246.33,328.05,,12.4,,0.05,21.38,158.625,1390.0,0.38,0.14,2.67,0.0,0.38,0.38,0.38,,234.01,1.0,0.0,0.13,1.0,0.33,0.2360071942446043,,2
620991,1.0,2.5,2,1,1,2,1,0,2,1,8,122.0,606.38,,,0.075,0.1,13.25,98.875,3535.0,0.25,0.15,1.66,0.0,0.13,0.25,0.13,560.9,109.8,1.0,0.25,0.13,0.5,1.0,0.1715360678925035,,4
621072,0.0,4.0,1,1,1,1,1,0,2,0,8,89.0,460.17,,,0.1,,8.5,64.5,2386.0,0.13,0.12,1.06,0.0,0.13,0.13,0.13,414.15,,1.0,0.25,0.0,1.0,0.0,0.1928625314333612,,4
621081,2.0,1.6666666666666667,3,3,3,3,3,0,2,1,9,118.33,505.41,31.58,,0.15,0.15,15.89,118.55555555555556,2924.0,0.33,0.19,1.77,0.0,0.33,0.33,0.33,429.6,100.58,1.0,0.22,0.11,1.0,0.67,0.1728488372093023,0.0108002735978112,2
621085,,7.0,1,0,0,1,0,0,1,1,8,105.0,,,,0.25,0.1,8.75,66.125,,0.13,0.11,1.09,0.0,0.0,0.13,0.0,,94.5,,0.13,0.13,0.0,,,,1
621113,,,0,0,0,0,0,0,1,1,8,,,,,0.2,0.2,21.13,156.25,,0.0,0.0,2.64,0.0,0.0,0.0,0.0,,,,0.13,0.13,,,,,1
621150,,,0,0,0,0,0,0,0,1,8,,,,,,0.05,10.5,77.625,,0.0,0.0,1.31,0.0,0.0,0.0,0.0,,,,0.0,0.13,,,,,1
621291,1.0,5.5,5,4,4,4,3,0,1,1,8,209.0,429.45,,,0.05,0.05,20.25,151.5,899.0,0.63,0.25,2.53,0.0,0.5,0.5,0.38,407.98,198.55,1.0,0.13,0.13,0.6,0.25,0.4776974416017797,,2
621552,,,0,0,0,0,0,0,1,0,8,,,,,0.1,,10.13,75.0,,0.0,0.0,1.27,0.0,0.0,0.0,0.0,,,,0.13,0.0,,,,,1
621607,0.0,3.5,2,2,2,2,2,0,2,0,8,131.5,218.32,50.46,,0.1,,12.13,90.0,1146.0,0.25,0.16,1.52,0.0,0.25,0.25,0.25,196.49,,1.0,0.25,0.0,1.0,0.0,0.1905061082024432,0.0440314136125654,4
621665,5.0,1.8,6,6,6,5,5,1,2,2,9,150.0,394.35,99.99,,0.2,0.05,47.67,190.33333333333331,1678.0,0.67,0.13,5.3,0.11,0.67,0.56,0.56,315.48,142.5,1.0,0.22,0.22,0.83,0.83,0.2350119189511323,0.0595887961859356,3
621811,0.0,3.0,2,2,2,1,1,0,3,0,8,163.0,341.64,,,0.1666666666666666,,19.25,143.5,2113.0,0.25,0.1,2.41,0.0,0.25,0.13,0.13,284.7,,1.0,0.38,0.0,0.5,0.0,0.1616848083293894,,4
621849,1.0,2.333333333333333,3,3,2,3,3,0,2,0,8,141.67,341.67,45.37,,0.1,,17.88,133.625,1977.0,0.38,0.17,2.24,0.0,0.38,0.38,0.38,307.5,,0.67,0.25,0.0,1.0,0.33,0.1728224582701062,0.0229489124936772,2
621922,0.0,3.0,1,1,0,1,1,0,0,0,8,98.0,263.71,,,,,19.0,141.75,2839.0,0.13,0.05,2.38,0.0,0.13,0.13,0.13,,,0.0,0.0,0.0,1.0,0.0,0.0928883409651285,,1
622149,0.0,1.0,1,1,1,1,1,0,2,1,8,154.0,453.63,45.36,,0.1,0.1,12.5,93.875,2929.0,0.13,0.08,1.56,0.0,0.13,0.13,0.13,408.27,138.6,1.0,0.25,0.13,1.0,0.0,0.1548753840901331,0.0154865141686582,4
622248,3.0,5.333333333333333,4,3,3,3,2,0,1,1,8,105.33,318.8,,,0.15,0.1,15.38,115.5,1778.0,0.5,0.26,1.92,0.0,0.38,0.38,0.25,270.98,94.8,1.0,0.13,0.13,0.5,1.0,0.1793025871766029,,2
622293,2.0,3.0,3,3,3,1,1,0,3,0,10,226.0,1189.67,103.79,,0.1333333333333333,,11.2,84.6,3752.0,0.3,0.27,1.12,0.0,0.3,0.1,0.1,1031.05,,1.0,0.3,0.0,0.33,0.67,0.3170762260127931,0.027662579957356,4
622343,3.0,2.0,3,3,3,2,2,1,2,2,8,246.0,282.73,,,0.2,0.1,36.0,267.75,1580.0,0.38,0.08,4.5,0.13,0.38,0.25,0.25,226.18,221.4,1.0,0.25,0.25,0.67,1.0,0.1789430379746835,,3
622418,2.0,1.0,3,3,3,3,3,1,3,1,8,107.0,1337.63,203.24,,0.125,,44.13,143.25,8672.0,0.38,0.07,5.52,0.13,0.38,0.38,0.38,1170.43,,1.0,0.38,0.13,1.0,0.67,0.1542470018450184,0.0234363468634686,3
622464,3.0,0.0,2,2,2,1,1,0,1,0,8,120.0,341.69,,,0.1,,13.5,99.375,2059.0,0.25,0.15,1.69,0.0,0.25,0.13,0.13,307.52,,1.0,0.13,0.0,0.5,1.5,0.1659494900437105,,4
622708,1.0,5.5,4,2,2,4,2,0,2,2,8,101.25,364.53,93.22,11.4,0.175,0.075,18.63,140.875,1959.0,0.5,0.21,2.33,0.0,0.25,0.5,0.25,300.74,93.66,1.0,0.25,0.25,0.5,0.5,0.1860796324655436,0.0475855028075548,2
622813,3.0,1.6666666666666667,4,4,4,3,3,0,2,0,8,125.0,353.5,,,0.175,,15.63,115.375,1700.0,0.5,0.26,1.95,0.0,0.5,0.38,0.38,291.64,,1.0,0.25,0.0,0.75,0.75,0.2079411764705882,,2
623043,4.0,1.0,4,4,4,4,4,0,0,0,8,126.75,546.76,,,,,13.0,96.625,2535.0,0.5,0.31,1.63,0.0,0.5,0.5,0.5,,,1.0,0.0,0.0,1.0,1.0,0.2156844181459566,,2
623077,1.0,5.5,4,2,2,4,2,0,1,0,8,221.75,348.68,49.39,,0.15,,15.5,115.875,2032.0,0.5,0.26,1.94,0.0,0.25,0.5,0.25,296.38,,1.0,0.13,0.0,0.5,0.5,0.1715944881889763,0.0243061023622047,2
623087,0.0,2.666666666666667,3,3,3,3,3,0,1,0,9,268.33,390.38,,,0.05,,20.22,151.11111111111111,2245.0,0.33,0.15,2.25,0.0,0.33,0.33,0.33,370.86,,1.0,0.11,0.0,1.0,0.0,0.1738886414253897,,2
623142,1.0,2.0,2,2,1,1,1,0,2,0,8,164.0,2362.83,2.74,,0.075,,21.5,160.875,8416.0,0.25,0.09,2.69,0.0,0.25,0.13,0.13,2185.62,,0.5,0.25,0.0,0.5,0.5,0.2807545152091255,0.0003255703422053,4
623417,,,0,0,0,0,0,0,2,2,8,,,,,0.125,0.1,10.63,78.75,,0.0,0.0,1.33,0.0,0.0,0.0,0.0,,,,0.25,0.25,,,,,1
623691,0.0,8.0,1,1,1,1,1,0,1,3,8,99.0,474.78,,9.9,0.05,0.1,17.0,126.625,2697.0,0.13,0.06,2.13,0.0,0.13,0.13,0.13,451.04,89.1,1.0,0.13,0.38,1.0,0.0,0.176040044493882,,4
623750,0.0,5.0,2,2,2,2,2,0,2,1,8,187.0,405.79,,,0.3,0.05,20.0,148.125,2054.0,0.25,0.1,2.5,0.0,0.25,0.25,0.25,284.05,177.65,1.0,0.25,0.13,1.0,0.0,0.1975608568646543,,4
623815,1.0,1.6666666666666667,3,3,3,3,3,0,2,0,8,134.0,282.2,19.92,,0.125,,14.88,112.375,1581.0,0.38,0.2,1.86,0.0,0.38,0.38,0.38,246.93,,1.0,0.25,0.0,1.0,0.33,0.1784946236559139,0.0125996204933586,2
623850,1.0,4.2,5,5,4,5,5,0,1,2,8,187.4,216.1,,4.2,0.2,0.05,21.13,156.5,1250.0,0.63,0.24,2.64,0.0,0.63,0.63,0.63,172.88,178.03,0.8,0.13,0.25,1.0,0.2,0.17288,,2
623935,1.0,8.0,2,1,1,1,0,0,2,2,9,93.0,4688.71,,,0.1,0.075,23.11,170.66666666666666,15945.0,0.22,0.09,2.57,0.0,0.11,0.11,0.0,4219.84,86.03,1.0,0.22,0.22,0.0,1.0,0.2940551897146441,,0
623941,4.0,4.0,4,3,3,3,2,0,2,1,8,233.67,227.19,86.62,,0.2749999999999999,0.05,13.5,100.5,797.0,0.5,0.3,1.69,0.0,0.38,0.38,0.25,164.71,221.99,1.0,0.25,0.13,0.5,1.33,0.285056461731493,0.1086825595984943,2
623949,2.0,4.666666666666666,3,3,3,3,3,0,2,0,8,161.67,95.76,35.45,,0.2,,13.75,102.75,592.0,0.38,0.22,1.72,0.0,0.38,0.38,0.38,76.61,,1.0,0.25,0.0,1.0,0.67,0.1617567567567567,0.0598817567567567,2
623972,2.0,2.0,3,3,3,3,3,0,0,1,8,196.33,508.41,,,,0.1,21.5,158.75,2740.0,0.38,0.14,2.69,0.0,0.38,0.38,0.38,,176.7,1.0,0.0,0.13,1.0,0.67,0.1855510948905109,,2
624198,2.0,3.6666666666666665,3,3,3,3,3,0,1,1,8,77.33,775.36,,,0.25,0.2,14.63,108.625,2917.0,0.38,0.21,1.83,0.0,0.38,0.38,0.38,581.52,61.86,1.0,0.13,0.13,1.0,0.67,0.2658073363044224,,2
624215,3.0,0.75,4,4,4,4,4,0,1,0,8,141.25,397.5,43.98,,0.1,,24.63,181.625,2030.0,0.5,0.16,3.08,0.0,0.5,0.5,0.5,357.75,,1.0,0.13,0.0,1.0,0.75,0.1958128078817734,0.0216650246305418,2
624258,0.0,3.0,1,1,1,1,1,0,1,2,8,281.0,428.87,,,0.25,0.15,14.63,107.75,2313.0,0.13,0.07,1.83,0.0,0.13,0.13,0.13,321.65,238.85,1.0,0.13,0.25,1.0,0.0,0.1854172070903588,,4
624497,3.0,3.4,5,4,3,5,4,2,2,2,8,138.6,615.0,,,,,80.25,225.125,2312.0,0.63,0.06,10.03,0.25,0.5,0.63,0.5,,,0.75,0.25,0.25,0.8,0.75,0.2660034602076124,,3
624593,2.0,4.5,2,2,1,2,2,0,1,1,8,84.0,310.96,,,0.1,0.2,22.63,168.375,2575.0,0.25,0.09,2.83,0.0,0.25,0.25,0.25,279.86,67.2,0.5,0.13,0.13,1.0,1.0,0.1207611650485436,,4
624636,2.0,2.333333333333333,3,3,3,3,3,0,1,0,8,116.0,579.37,,,0.1,,14.75,109.875,3272.0,0.38,0.2,1.84,0.0,0.38,0.38,0.38,521.43,,1.0,0.13,0.0,1.0,0.67,0.1770690709046454,,2
624762,2.0,3.0,2,2,2,2,2,0,3,1,8,277.0,182.0,78.72,,0.2666666666666666,0.05,11.13,83.375,837.0,0.25,0.18,1.39,0.0,0.25,0.25,0.25,133.47,263.15,1.0,0.38,0.13,1.0,1.0,0.2174432497013142,0.0940501792114695,4
624913,3.0,1.3333333333333333,3,3,2,3,3,0,2,1,8,221.67,466.07,50.16,28.1,0.125,0.1,16.25,121.0,3265.0,0.38,0.18,2.03,0.0,0.38,0.38,0.38,407.81,199.5,0.67,0.25,0.13,1.0,1.0,0.1427473200612557,0.0153629402756508,2
625030,2.0,3.5,5,4,4,4,3,0,1,1,8,333.0,374.22,20.68,,0.05,0.15,13.63,101.375,2076.0,0.63,0.37,1.7,0.0,0.5,0.5,0.38,355.51,283.05,1.0,0.13,0.13,0.6,0.5,0.1802601156069364,0.0099614643545279,2
625089,2.0,3.6666666666666665,4,4,3,3,3,0,0,1,8,254.67,228.33,,32.25,,0.15,13.88,104.125,1443.0,0.5,0.29,1.74,0.0,0.5,0.38,0.38,,216.47,0.75,0.0,0.13,0.75,0.5,0.1582328482328482,,2
625398,1.0,6.0,2,2,2,2,2,0,3,3,8,301.0,335.66,,14.4,0.1666666666666666,0.0833333333333333,14.25,106.5,2008.0,0.25,0.14,1.78,0.0,0.25,0.25,0.25,279.72,275.92,1.0,0.38,0.38,1.0,0.5,0.1671613545816733,,4
625400,2.0,4.666666666666666,3,3,3,3,3,0,2,0,8,327.0,308.61,,,0.125,,19.63,146.375,1608.0,0.38,0.15,2.45,0.0,0.38,0.38,0.38,270.03,,1.0,0.25,0.0,1.0,0.67,0.1919216417910448,,2
