user_id,segmentation
552036,Free hotel meal
552088,No cancellation fee
552165,Free hotel meal
552172,Free checked bag
552192,Exclusive discounts
552209,Exclusive discounts
552302,No cancellation fee
552303,No cancellation fee
552313,No cancellation fee
552314,Free hotel meal
552345,1 night free hotel with flight
552348,Exclusive discounts
552363,Exclusive discounts
552364,Free hotel meal
552366,Free checked bag
552372,Exclusive discounts
552384,1 night free hotel with flight
552414,1 night free hotel with flight
552432,No cancellation fee
552440,Free hotel meal
552473,No cancellation fee
552487,Free checked bag
552506,Free checked bag
552532,No cancellation fee
552535,Exclusive discounts
552558,Exclusive discounts
552573,Free checked bag
552597,Free checked bag
552598,Free hotel meal
552613,1 night free hotel with flight
552623,Free checked bag
552642,1 night free hotel with flight
552643,No cancellation fee
552649,1 night free hotel with flight
552653,Free hotel meal
552661,No cancellation fee
552726,Free hotel meal
552732,No cancellation fee
552734,Free hotel meal
552760,Exclusive discounts
552763,Exclusive discounts
552775,No cancellation fee
552809,No cancellation fee
552861,Exclusive discounts
552904,Free hotel meal
552929,No cancellation fee
552944,Exclusive discounts
552945,No cancellation fee
553017,1 night free hotel with flight
553054,Free checked bag
553139,1 night free hotel with flight
553151,Exclusive discounts
553208,1 night free hotel with flight
553219,1 night free hotel with flight
553220,1 night free hotel with flight
553231,Exclusive discounts
553245,Free hotel meal
553339,Exclusive discounts
553361,Exclusive discounts
553456,No cancellation fee
553533,Free hotel meal
553559,Free hotel meal
553568,Free hotel meal
553607,Free hotel meal
553631,Free hotel meal
553633,Free hotel meal
553645,No cancellation fee
553664,1 night free hotel with flight
553690,Free hotel meal
553704,No cancellation fee
553743,Free hotel meal
553751,Exclusive discounts
553754,Free hotel meal
553773,Free checked bag
553783,1 night free hotel with flight
553791,No cancellation fee
553805,Free hotel meal
553876,No cancellation fee
553901,Free checked bag
553904,No cancellation fee
553938,Exclusive discounts
553943,No cancellation fee
553955,No cancellation fee
553967,Free hotel meal
553984,Free checked bag
553985,Exclusive discounts
554026,1 night free hotel with flight
554079,No cancellation fee
554141,1 night free hotel with flight
554155,1 night free hotel with flight
554163,No cancellation fee
554175,Free checked bag
554202,Free checked bag
554213,Exclusive discounts
554217,Free checked bag
554269,Free hotel meal
554284,Free hotel meal
554289,No cancellation fee
554299,Free hotel meal
554357,Free hotel meal
554413,Free hotel meal
554444,Exclusive discounts
554450,No cancellation fee
554507,No cancellation fee
554532,No cancellation fee
554560,Free checked bag
554609,Free checked bag
554632,Exclusive discounts
554670,Exclusive discounts
554681,Free hotel meal
554724,No cancellation fee
554753,Exclusive discounts
554801,Free checked bag
554853,Exclusive discounts
554866,Free hotel meal
554885,No cancellation fee
554922,Exclusive discounts
554939,Exclusive discounts
554949,Free hotel meal
554956,Free checked bag
554961,No cancellation fee
555030,Free checked bag
555058,Exclusive discounts
555075,Exclusive discounts
555083,Exclusive discounts
555108,Exclusive discounts
555135,No cancellation fee
555147,No cancellation fee
555151,Free checked bag
555180,Free checked bag
555186,No cancellation fee
555187,Free hotel meal
555191,1 night free hotel with flight
555193,Free hotel meal
555203,Free hotel meal
555206,Exclusive discounts
555250,Free checked bag
555257,Free hotel meal
555275,Exclusive discounts
555277,Free checked bag
555299,Free checked bag
555301,Free hotel meal
555310,1 night free hotel with flight
555326,Exclusive discounts
555334,No cancellation fee
555418,Free hotel meal
555428,Free hotel meal
555478,Exclusive discounts
555484,No cancellation fee
555492,Free checked bag
555499,Exclusive discounts
555521,1 night free hotel with flight
555563,No cancellation fee
555587,No cancellation fee
555600,Exclusive discounts
555648,No cancellation fee
555656,Free hotel meal
555698,1 night free hotel with flight
555710,Exclusive discounts
555712,Free hotel meal
555751,Free checked bag
555770,Free hotel meal
555773,Free checked bag
555782,Free hotel meal
555784,Free checked bag
555796,Exclusive discounts
555818,No cancellation fee
555850,Free hotel meal
555852,1 night free hotel with flight
555894,Exclusive discounts
555934,Exclusive discounts
555960,Free hotel meal
555990,Free hotel meal
555997,1 night free hotel with flight
556015,No cancellation fee
556019,Free hotel meal
556043,Free checked bag
556052,1 night free hotel with flight
556067,1 night free hotel with flight
556111,Free hotel meal
556119,No cancellation fee
556127,No cancellation fee
556138,Exclusive discounts
556199,Free hotel meal
556214,Free checked bag
556215,Free checked bag
556268,Free hotel meal
556274,Free checked bag
556314,Free checked bag
556347,No cancellation fee
556391,Free hotel meal
556395,Exclusive discounts
556417,Free hotel meal
556533,Free hotel meal
556579,No cancellation fee
556621,Free hotel meal
556622,No cancellation fee
556623,Exclusive discounts
556647,No cancellation fee
556673,Exclusive discounts
556714,Exclusive discounts
556744,Exclusive discounts
556824,No cancellation fee
556827,Free checked bag
556830,Exclusive discounts
556841,Free checked bag
556887,1 night free hotel with flight
556900,No cancellation fee
556904,1 night free hotel with flight
556906,Free checked bag
557005,No cancellation fee
557010,Free hotel meal
557033,1 night free hotel with flight
557036,Free checked bag
557055,No cancellation fee
557107,1 night free hotel with flight
557108,Exclusive discounts
557118,1 night free hotel with flight
557134,Exclusive discounts
557236,1 night free hotel with flight
557248,No cancellation fee
557262,1 night free hotel with flight
557282,1 night free hotel with flight
557298,Free checked bag
557307,Free checked bag
557314,1 night free hotel with flight
557343,Exclusive discounts
557402,No cancellation fee
557449,Free checked bag
557476,1 night free hotel with flight
557492,Free hotel meal
557496,Free hotel meal
557508,No cancellation fee
557525,Exclusive discounts
557562,No cancellation fee
557569,Free checked bag
557643,Free checked bag
557672,No cancellation fee
557692,Free checked bag
557726,Exclusive discounts
557762,Exclusive discounts
557794,Free hotel meal
557799,Free hotel meal
557815,1 night free hotel with flight
557834,Exclusive discounts
557851,Exclusive discounts
557875,Free checked bag
557876,Free checked bag
557879,Free checked bag
557887,Free checked bag
557921,1 night free hotel with flight
557932,Free hotel meal
557956,Free checked bag
557957,Free checked bag
557963,1 night free hotel with flight
557986,Free checked bag
557992,Free hotel meal
558018,Exclusive discounts
558019,1 night free hotel with flight
558081,Exclusive discounts
558114,1 night free hotel with flight
558138,1 night free hotel with flight
558147,Free hotel meal
558202,Free checked bag
558204,Free hotel meal
558251,1 night free hotel with flight
558270,No cancellation fee
558277,1 night free hotel with flight
558294,No cancellation fee
558300,Free hotel meal
558362,1 night free hotel with flight
558388,Free hotel meal
558394,1 night free hotel with flight
558395,No cancellation fee
558437,Free hotel meal
558466,Free checked bag
558489,Exclusive discounts
558506,Free hotel meal
558513,Exclusive discounts
558651,Free hotel meal
558659,Free checked bag
558682,Free hotel meal
558774,Exclusive discounts
558786,Free checked bag
558838,Free checked bag
558851,Free checked bag
558852,Free hotel meal
558919,Free hotel meal
558920,1 night free hotel with flight
558966,Free hotel meal
558987,Exclusive discounts
558988,1 night free hotel with flight
559068,1 night free hotel with flight
559071,1 night free hotel with flight
559093,Exclusive discounts
559094,Free hotel meal
559107,Free hotel meal
559112,Exclusive discounts
559146,No cancellation fee
559148,No cancellation fee
559164,Free checked bag
559176,Free checked bag
559194,Exclusive discounts
559211,Free hotel meal
559226,Free hotel meal
559228,Free checked bag
559266,Free hotel meal
559277,No cancellation fee
559324,Free checked bag
559345,1 night free hotel with flight
559368,1 night free hotel with flight
559407,No cancellation fee
559432,Free hotel meal
559441,1 night free hotel with flight
559461,Free hotel meal
559464,Free checked bag
559465,No cancellation fee
559468,No cancellation fee
559469,Free hotel meal
559473,Exclusive discounts
559520,Free checked bag
559537,Free checked bag
559547,Free hotel meal
559661,Exclusive discounts
559695,No cancellation fee
559712,1 night free hotel with flight
559758,Free hotel meal
559772,1 night free hotel with flight
559775,No cancellation fee
559782,1 night free hotel with flight
559787,Exclusive discounts
559794,1 night free hotel with flight
559832,Exclusive discounts
559834,Free hotel meal
559846,Free checked bag
559863,No cancellation fee
559901,Exclusive discounts
559918,Exclusive discounts
559936,Free checked bag
559981,1 night free hotel with flight
559995,No cancellation fee
560015,Free checked bag
560035,Free checked bag
560065,Exclusive discounts
560078,Exclusive discounts
560085,1 night free hotel with flight
560090,1 night free hotel with flight
560125,Free checked bag
560175,No cancellation fee
560195,No cancellation fee
560213,Free hotel meal
560245,Free checked bag
560257,Free hotel meal
560273,Free checked bag
560279,Free hotel meal
560291,Exclusive discounts
560341,No cancellation fee
560362,1 night free hotel with flight
560367,1 night free hotel with flight
560374,No cancellation fee
560433,No cancellation fee
560468,1 night free hotel with flight
560478,Free checked bag
560495,Free hotel meal
560497,Free checked bag
560508,Free checked bag
560511,No cancellation fee
560519,Free checked bag
560529,No cancellation fee
560627,Free checked bag
560672,No cancellation fee
560680,Free hotel meal
560723,Free hotel meal
560733,1 night free hotel with flight
560739,Free hotel meal
560747,No cancellation fee
560796,Free checked bag
560803,1 night free hotel with flight
560854,Free hotel meal
560870,Exclusive discounts
560888,1 night free hotel with flight
560897,Exclusive discounts
560915,Free checked bag
560929,Exclusive discounts
560948,No cancellation fee
560949,Free checked bag
560978,Free hotel meal
560991,No cancellation fee
561013,No cancellation fee
561031,1 night free hotel with flight
561033,1 night free hotel with flight
561037,Exclusive discounts
561044,Free hotel meal
561054,Exclusive discounts
561156,Free hotel meal
561201,Free checked bag
561243,1 night free hotel with flight
561288,Free hotel meal
561326,No cancellation fee
561331,Free checked bag
561333,No cancellation fee
561339,Free checked bag
561353,Exclusive discounts
561367,Exclusive discounts
561386,Exclusive discounts
561503,No cancellation fee
561519,Free hotel meal
561642,1 night free hotel with flight
561652,No cancellation fee
561653,No cancellation fee
561665,Free checked bag
561687,No cancellation fee
561699,Exclusive discounts
561707,Exclusive discounts
561710,Exclusive discounts
561798,Free checked bag
561837,Free checked bag
561846,No cancellation fee
561864,Exclusive discounts
561896,Free checked bag
561908,1 night free hotel with flight
561945,Free checked bag
561950,1 night free hotel with flight
561992,Exclusive discounts
561994,No cancellation fee
562010,Exclusive discounts
562032,No cancellation fee
562042,Exclusive discounts
562108,No cancellation fee
562148,No cancellation fee
562161,No cancellation fee
562192,Free hotel meal
562209,1 night free hotel with flight
562238,Exclusive discounts
562275,1 night free hotel with flight
562283,Free hotel meal
562315,Free checked bag
562334,No cancellation fee
562338,No cancellation fee
562362,Free hotel meal
562398,No cancellation fee
562416,Exclusive discounts
562417,Exclusive discounts
562428,1 night free hotel with flight
562490,Exclusive discounts
562516,Free checked bag
562529,1 night free hotel with flight
562576,1 night free hotel with flight
562585,Free checked bag
562587,Free hotel meal
562612,Exclusive discounts
562641,Free checked bag
562648,Free hotel meal
562708,1 night free hotel with flight
562814,No cancellation fee
562832,Free hotel meal
562843,No cancellation fee
562869,1 night free hotel with flight
562886,1 night free hotel with flight
562888,No cancellation fee
562894,Exclusive discounts
563012,No cancellation fee
563021,Free checked bag
563052,No cancellation fee
563059,1 night free hotel with flight
563100,Exclusive discounts
563148,1 night free hotel with flight
563162,Free checked bag
563165,Exclusive discounts
563201,Free checked bag
563221,1 night free hotel with flight
563253,No cancellation fee
563254,No cancellation fee
563266,No cancellation fee
563315,No cancellation fee
563335,Free checked bag
563340,Exclusive discounts
563342,Exclusive discounts
563343,Exclusive discounts
563375,Free hotel meal
563410,Free checked bag
563425,Exclusive discounts
563482,Free checked bag
563483,Exclusive discounts
563489,Exclusive discounts
563507,Free checked bag
563544,1 night free hotel with flight
563588,Free hotel meal
563592,Free checked bag
563598,Free hotel meal
563679,Free hotel meal
563691,Free hotel meal
563711,1 night free hotel with flight
563731,1 night free hotel with flight
563735,1 night free hotel with flight
563736,Free hotel meal
563740,No cancellation fee
563773,1 night free hotel with flight
563787,Free checked bag
563831,Free checked bag
563853,1 night free hotel with flight
563882,1 night free hotel with flight
563896,Free hotel meal
563956,1 night free hotel with flight
563974,Free hotel meal
563995,Free hotel meal
564052,1 night free hotel with flight
564100,No cancellation fee
564101,Free checked bag
564112,1 night free hotel with flight
564182,No cancellation fee
564204,1 night free hotel with flight
564219,No cancellation fee
564234,Free checked bag
564252,1 night free hotel with flight
564258,Free checked bag
564306,No cancellation fee
564312,No cancellation fee
564364,Free hotel meal
564369,Free hotel meal
564377,Exclusive discounts
564430,No cancellation fee
564434,Free hotel meal
564495,1 night free hotel with flight
564498,Exclusive discounts
564517,No cancellation fee
564534,No cancellation fee
564588,Free hotel meal
564593,Free checked bag
564596,Free hotel meal
564604,Exclusive discounts
564606,Free checked bag
564616,1 night free hotel with flight
564620,Exclusive discounts
564699,Exclusive discounts
564713,No cancellation fee
564736,No cancellation fee
564737,Exclusive discounts
564792,Free hotel meal
564822,No cancellation fee
564842,Free hotel meal
564854,Exclusive discounts
564962,Exclusive discounts
565056,Exclusive discounts
565070,Free checked bag
565076,No cancellation fee
565109,1 night free hotel with flight
565114,Free checked bag
565131,1 night free hotel with flight
565212,No cancellation fee
565240,Free checked bag
565251,1 night free hotel with flight
565265,1 night free hotel with flight
565275,Free checked bag
565280,No cancellation fee
565294,No cancellation fee
565301,1 night free hotel with flight
565348,Free hotel meal
565365,Free hotel meal
565377,1 night free hotel with flight
565387,Exclusive discounts
565419,Exclusive discounts
565459,No cancellation fee
565460,No cancellation fee
565464,Free checked bag
565467,Free checked bag
565487,Free checked bag
565508,Free hotel meal
565510,1 night free hotel with flight
565511,Free checked bag
565514,No cancellation fee
565565,Exclusive discounts
565573,1 night free hotel with flight
565582,Free hotel meal
565601,Free hotel meal
565718,Exclusive discounts
565755,Free checked bag
565764,Free hotel meal
565768,1 night free hotel with flight
565791,Exclusive discounts
565826,Free hotel meal
565827,1 night free hotel with flight
565841,Free checked bag
565902,Free hotel meal
565910,Free checked bag
565912,Free checked bag
565915,Free hotel meal
565935,Exclusive discounts
565949,Free hotel meal
566002,Free hotel meal
566008,1 night free hotel with flight
566032,No cancellation fee
566044,Free checked bag
566059,Free hotel meal
566061,Free hotel meal
566096,No cancellation fee
566097,Free hotel meal
566152,No cancellation fee
566173,Free checked bag
566174,Exclusive discounts
566196,No cancellation fee
566275,Free checked bag
566279,Free checked bag
566312,Exclusive discounts
566336,1 night free hotel with flight
566338,Free checked bag
566366,Free checked bag
566424,Exclusive discounts
566432,Free checked bag
566455,No cancellation fee
566456,Free hotel meal
566489,1 night free hotel with flight
566533,Free checked bag
566547,1 night free hotel with flight
566592,Free hotel meal
566614,Exclusive discounts
566625,Free checked bag
566626,Exclusive discounts
566650,Exclusive discounts
566682,Exclusive discounts
566702,Free hotel meal
566726,Exclusive discounts
566735,Free checked bag
566749,Exclusive discounts
566762,Free hotel meal
566770,1 night free hotel with flight
566787,Free checked bag
566815,1 night free hotel with flight
566861,No cancellation fee
566875,1 night free hotel with flight
566881,Free hotel meal
566953,Free hotel meal
566964,Exclusive discounts
566992,1 night free hotel with flight
566996,Free hotel meal
566998,Free hotel meal
566999,Free checked bag
567052,No cancellation fee
567061,Free hotel meal
567114,Free hotel meal
567172,Exclusive discounts
567195,Free checked bag
567211,Exclusive discounts
567219,No cancellation fee
567243,Free hotel meal
567245,Free hotel meal
567256,1 night free hotel with flight
567342,Free hotel meal
567390,No cancellation fee
567431,Exclusive discounts
567432,1 night free hotel with flight
567448,Free checked bag
567458,Exclusive discounts
567478,Exclusive discounts
567518,No cancellation fee
567547,Free checked bag
567548,Exclusive discounts
567558,Exclusive discounts
567563,Exclusive discounts
567589,No cancellation fee
567643,No cancellation fee
567651,1 night free hotel with flight
567682,Exclusive discounts
567778,Exclusive discounts
567824,Free hotel meal
567849,1 night free hotel with flight
567885,Free hotel meal
567906,No cancellation fee
567943,Free hotel meal
567950,Exclusive discounts
567961,No cancellation fee
568004,Exclusive discounts
568013,Exclusive discounts
568060,Free checked bag
568064,No cancellation fee
568078,Free hotel meal
568086,Free checked bag
568093,1 night free hotel with flight
568101,Exclusive discounts
568105,Free hotel meal
568121,Free hotel meal
568155,Free hotel meal
568167,1 night free hotel with flight
568182,Free hotel meal
568258,No cancellation fee
568325,Free checked bag
568371,Exclusive discounts
568385,No cancellation fee
568416,Free hotel meal
568463,Free checked bag
568486,No cancellation fee
568513,Free hotel meal
568536,Free hotel meal
568602,Free hotel meal
568605,Exclusive discounts
568641,Exclusive discounts
568696,Exclusive discounts
568713,1 night free hotel with flight
568716,1 night free hotel with flight
568773,1 night free hotel with flight
568790,1 night free hotel with flight
568917,No cancellation fee
568931,No cancellation fee
568970,Free hotel meal
568984,Free hotel meal
569031,Free checked bag
569082,Free checked bag
569107,No cancellation fee
569150,Exclusive discounts
569170,1 night free hotel with flight
569180,Free checked bag
569203,Free checked bag
569236,No cancellation fee
569239,No cancellation fee
569243,No cancellation fee
569300,No cancellation fee
569335,Free hotel meal
569342,Free hotel meal
569364,Free hotel meal
569458,Exclusive discounts
569466,Free hotel meal
569472,Exclusive discounts
569530,Exclusive discounts
569534,Exclusive discounts
569572,No cancellation fee
569643,Free hotel meal
569733,1 night free hotel with flight
569754,1 night free hotel with flight
569779,Exclusive discounts
569788,No cancellation fee
569792,1 night free hotel with flight
569817,Exclusive discounts
569829,1 night free hotel with flight
569832,Free checked bag
569863,1 night free hotel with flight
569883,Exclusive discounts
569920,Free checked bag
569923,Free checked bag
570021,Free hotel meal
570076,1 night free hotel with flight
570144,No cancellation fee
570162,Free hotel meal
570215,Free checked bag
570219,No cancellation fee
570224,Exclusive discounts
570226,1 night free hotel with flight
570242,Free checked bag
570279,Exclusive discounts
570291,Free hotel meal
570329,Free hotel meal
570330,1 night free hotel with flight
570346,1 night free hotel with flight
570369,Exclusive discounts
570418,No cancellation fee
570436,No cancellation fee
570439,1 night free hotel with flight
570600,Free checked bag
570601,Free hotel meal
570625,Free hotel meal
570626,No cancellation fee
570631,Free checked bag
570639,Free checked bag
570654,Free checked bag
570666,Free checked bag
570683,Exclusive discounts
570692,Exclusive discounts
570693,No cancellation fee
570697,Free checked bag
570713,Free checked bag
570746,Exclusive discounts
570750,Free hotel meal
570782,No cancellation fee
570821,Free hotel meal
570829,1 night free hotel with flight
570837,1 night free hotel with flight
570862,Free hotel meal
570928,Exclusive discounts
570930,No cancellation fee
570945,Free checked bag
570961,Free checked bag
570988,Free checked bag
571001,No cancellation fee
571015,No cancellation fee
571084,Free checked bag
571200,Free checked bag
571208,Free hotel meal
571233,Exclusive discounts
571243,Free hotel meal
571251,Free checked bag
571300,1 night free hotel with flight
571348,Free checked bag
571363,No cancellation fee
571429,Exclusive discounts
571454,Free checked bag
571523,Free checked bag
571525,Exclusive discounts
571553,No cancellation fee
571560,No cancellation fee
571561,Free hotel meal
571566,1 night free hotel with flight
571580,No cancellation fee
571610,No cancellation fee
571637,Free hotel meal
571639,Free hotel meal
571643,Exclusive discounts
571757,Free hotel meal
571819,No cancellation fee
571864,Free checked bag
571876,Exclusive discounts
571888,1 night free hotel with flight
571913,1 night free hotel with flight
571940,Free hotel meal
572106,Free hotel meal
572133,Free hotel meal
572154,Free hotel meal
572176,Exclusive discounts
572214,Free hotel meal
572290,No cancellation fee
572396,1 night free hotel with flight
572397,Free hotel meal
572428,Free hotel meal
572479,No cancellation fee
572489,Free checked bag
572502,No cancellation fee
572529,Free checked bag
572538,1 night free hotel with flight
572554,1 night free hotel with flight
572578,No cancellation fee
572591,1 night free hotel with flight
572609,No cancellation fee
572632,Exclusive discounts
572669,Free checked bag
572728,No cancellation fee
572744,No cancellation fee
572826,Free checked bag
572870,No cancellation fee
572898,Exclusive discounts
572908,No cancellation fee
572932,No cancellation fee
572992,1 night free hotel with flight
573010,1 night free hotel with flight
573011,Exclusive discounts
573040,1 night free hotel with flight
573086,1 night free hotel with flight
573122,Exclusive discounts
573147,No cancellation fee
573153,Free checked bag
573189,Exclusive discounts
573191,Free checked bag
573237,Free hotel meal
573244,No cancellation fee
573249,Free checked bag
573291,No cancellation fee
573365,Free checked bag
573373,No cancellation fee
573378,Exclusive discounts
573379,1 night free hotel with flight
573420,No cancellation fee
573423,No cancellation fee
573427,Free checked bag
573493,Free hotel meal
573518,Free checked bag
573564,Exclusive discounts
573584,No cancellation fee
573588,Exclusive discounts
573621,No cancellation fee
573648,1 night free hotel with flight
573670,1 night free hotel with flight
573698,Exclusive discounts
573704,1 night free hotel with flight
573719,Free checked bag
573720,1 night free hotel with flight
573792,Free checked bag
573807,Free hotel meal
573841,Free checked bag
573922,Free hotel meal
573926,Free hotel meal
573931,1 night free hotel with flight
573939,Free checked bag
573946,No cancellation fee
573988,Exclusive discounts
574003,1 night free hotel with flight
574071,Exclusive discounts
574104,1 night free hotel with flight
574116,Free hotel meal
574134,Exclusive discounts
574150,Free checked bag
574206,Exclusive discounts
574279,Exclusive discounts
574362,No cancellation fee
574409,Free hotel meal
574419,No cancellation fee
574440,Free hotel meal
574465,1 night free hotel with flight
574467,Exclusive discounts
574489,Free hotel meal
574493,Exclusive discounts
574513,No cancellation fee
574603,Free hotel meal
574625,Exclusive discounts
574680,No cancellation fee
574794,No cancellation fee
574840,Free hotel meal
574885,No cancellation fee
574909,1 night free hotel with flight
574987,Free hotel meal
575051,No cancellation fee
575055,Exclusive discounts
575092,No cancellation fee
575131,Exclusive discounts
575208,Free checked bag
575233,Exclusive discounts
575253,Free hotel meal
575299,1 night free hotel with flight
575419,1 night free hotel with flight
575433,Exclusive discounts
575459,1 night free hotel with flight
575500,Free checked bag
575528,Free checked bag
575554,Free checked bag
575561,1 night free hotel with flight
575576,No cancellation fee
575677,No cancellation fee
575692,Free hotel meal
575711,No cancellation fee
575733,No cancellation fee
575756,Free checked bag
575774,No cancellation fee
575809,Free checked bag
575823,Free checked bag
575868,Exclusive discounts
575908,Free hotel meal
575923,Free hotel meal
575964,Free hotel meal
575971,1 night free hotel with flight
576040,Free checked bag
576103,Free hotel meal
576136,Exclusive discounts
576159,Free hotel meal
576169,No cancellation fee
576231,Free hotel meal
576272,1 night free hotel with flight
576357,Exclusive discounts
576366,No cancellation fee
576369,Free hotel meal
576370,1 night free hotel with flight
576373,Exclusive discounts
576541,Free hotel meal
576612,No cancellation fee
576663,Free hotel meal
576668,Free checked bag
576677,1 night free hotel with flight
576691,No cancellation fee
576712,Free hotel meal
576765,Free checked bag
576785,Free hotel meal
576833,Free checked bag
576846,Free hotel meal
576849,1 night free hotel with flight
576879,Exclusive discounts
576922,Free checked bag
576945,Exclusive discounts
576962,Free checked bag
576966,No cancellation fee
576985,1 night free hotel with flight
577007,Free checked bag
577044,No cancellation fee
577046,Free hotel meal
577074,1 night free hotel with flight
577089,Exclusive discounts
577115,No cancellation fee
577145,No cancellation fee
577180,1 night free hotel with flight
577208,Free hotel meal
577215,Exclusive discounts
577216,No cancellation fee
577225,Exclusive discounts
577255,Free checked bag
577287,1 night free hotel with flight
577356,Free checked bag
577381,Free hotel meal
577386,No cancellation fee
577410,Exclusive discounts
577534,Exclusive discounts
577539,Free hotel meal
577541,Exclusive discounts
577598,1 night free hotel with flight
577617,No cancellation fee
577625,Free hotel meal
577626,1 night free hotel with flight
577638,1 night free hotel with flight
577643,No cancellation fee
577667,Exclusive discounts
577682,Exclusive discounts
577851,Free checked bag
577901,Free checked bag
577915,1 night free hotel with flight
577921,Exclusive discounts
577930,Exclusive discounts
577944,Free hotel meal
577984,1 night free hotel with flight
578058,Exclusive discounts
578088,Exclusive discounts
578120,Free checked bag
578164,Free hotel meal
578396,Free checked bag
578459,Exclusive discounts
578488,Exclusive discounts
578503,Exclusive discounts
578511,Free checked bag
578549,1 night free hotel with flight
578607,No cancellation fee
578824,Exclusive discounts
578866,Free hotel meal
578872,Exclusive discounts
578886,Free hotel meal
578892,Free hotel meal
578929,No cancellation fee
578938,Exclusive discounts
578947,Free hotel meal
578993,Free checked bag
579021,Free checked bag
579040,Free hotel meal
579065,1 night free hotel with flight
579230,Exclusive discounts
579275,1 night free hotel with flight
579307,1 night free hotel with flight
579323,Free hotel meal
579404,Exclusive discounts
579503,Free hotel meal
579547,Exclusive discounts
579589,No cancellation fee
579707,Free hotel meal
579714,Free hotel meal
579783,Free checked bag
579792,No cancellation fee
579804,Exclusive discounts
579829,1 night free hotel with flight
579846,No cancellation fee
579950,Free hotel meal
579971,Free hotel meal
579999,Exclusive discounts
580026,Free hotel meal
580077,No cancellation fee
580211,No cancellation fee
580212,1 night free hotel with flight
580402,No cancellation fee
580460,Free hotel meal
580515,Exclusive discounts
580578,Exclusive discounts
580611,Exclusive discounts
580622,Free hotel meal
580626,Free hotel meal
580658,1 night free hotel with flight
580895,Free hotel meal
580902,Free hotel meal
580944,Exclusive discounts
580971,Free checked bag
581005,1 night free hotel with flight
581085,1 night free hotel with flight
581086,Free checked bag
581091,Exclusive discounts
581110,Free hotel meal
581111,No cancellation fee
581120,Free checked bag
581239,Free hotel meal
581269,No cancellation fee
581307,Free checked bag
581343,1 night free hotel with flight
581365,Free checked bag
581385,Free hotel meal
581388,Free checked bag
581409,Free hotel meal
581412,Exclusive discounts
581438,Free checked bag
581461,Exclusive discounts
581491,Exclusive discounts
581527,1 night free hotel with flight
581577,No cancellation fee
581595,Free hotel meal
581666,1 night free hotel with flight
581679,Free hotel meal
581685,Free checked bag
581721,Exclusive discounts
581729,Free checked bag
581770,Free checked bag
581835,1 night free hotel with flight
581858,No cancellation fee
581901,1 night free hotel with flight
582002,No cancellation fee
582011,Exclusive discounts
582038,Free checked bag
582190,Free hotel meal
582227,Free hotel meal
582241,No cancellation fee
582254,No cancellation fee
582319,Exclusive discounts
582320,Free checked bag
582326,1 night free hotel with flight
582333,No cancellation fee
582343,Exclusive discounts
582446,Free hotel meal
582482,Free checked bag
582484,No cancellation fee
582577,Free hotel meal
582586,Free hotel meal
582636,1 night free hotel with flight
582664,Free checked bag
582723,1 night free hotel with flight
582729,Free hotel meal
582768,1 night free hotel with flight
582785,1 night free hotel with flight
582796,No cancellation fee
582801,1 night free hotel with flight
582828,Exclusive discounts
582833,Free hotel meal
582903,Free checked bag
582979,No cancellation fee
582995,No cancellation fee
583016,Free hotel meal
583023,Exclusive discounts
583038,No cancellation fee
583052,No cancellation fee
583070,Free hotel meal
583087,No cancellation fee
583120,Free checked bag
583134,No cancellation fee
583166,Free checked bag
583190,No cancellation fee
583200,Free checked bag
583297,1 night free hotel with flight
583335,Free hotel meal
583336,Free hotel meal
583342,Free hotel meal
583446,Free checked bag
583454,Exclusive discounts
583483,Free checked bag
583486,Exclusive discounts
583490,Exclusive discounts
583499,Free checked bag
583526,Free hotel meal
583612,Free hotel meal
583623,Free checked bag
583664,Free hotel meal
583759,Exclusive discounts
583764,Free checked bag
583931,No cancellation fee
583955,No cancellation fee
583976,Free checked bag
584001,Exclusive discounts
584012,Free hotel meal
584030,1 night free hotel with flight
584034,1 night free hotel with flight
584115,Free hotel meal
584134,Free checked bag
584185,Exclusive discounts
584217,Free hotel meal
584241,Free hotel meal
584247,1 night free hotel with flight
584288,1 night free hotel with flight
584423,Exclusive discounts
584459,Free hotel meal
584525,No cancellation fee
584530,No cancellation fee
584531,Free hotel meal
584537,1 night free hotel with flight
584549,Exclusive discounts
584591,No cancellation fee
584666,No cancellation fee
584787,Exclusive discounts
584843,Free checked bag
584844,Free checked bag
584875,No cancellation fee
584912,Exclusive discounts
584977,Exclusive discounts
584998,No cancellation fee
585138,Free hotel meal
585169,Free hotel meal
585187,No cancellation fee
585231,Free hotel meal
585248,Exclusive discounts
585250,Free hotel meal
585310,1 night free hotel with flight
585361,Free hotel meal
585492,Free checked bag
585522,Free hotel meal
585583,Free hotel meal
585585,1 night free hotel with flight
585595,Free checked bag
585650,1 night free hotel with flight
585717,Exclusive discounts
585722,No cancellation fee
585745,No cancellation fee
585768,No cancellation fee
585832,Exclusive discounts
585882,Exclusive discounts
585915,Free checked bag
585946,Free checked bag
585965,Exclusive discounts
585986,Free checked bag
586006,Free checked bag
586038,Exclusive discounts
586063,1 night free hotel with flight
586077,1 night free hotel with flight
586096,1 night free hotel with flight
586122,Free checked bag
586124,No cancellation fee
586192,1 night free hotel with flight
586251,Free hotel meal
586257,No cancellation fee
586270,Free hotel meal
586272,Free checked bag
586312,Exclusive discounts
