"user_id","bags","avg_hotel_nights","trips_booked","flights_booked","return_booked","hotels_booked","packages_booked","cancellations","f_discount","h_discount","total_sessions","avg_room_price","avg_flight_price","avg_flight_discount","avg_room_discount","f_discount_per","h_discount_per","avg_clicks","session_in_seconds","avg_distance","trips_ratio","trips_per_click","clicks_per_session","cancellations_ratio","flights_ratio","hotels_ratio","packages_per_session","f_discounted_price","h_discounted_price","return_ratio","f_discount_ratio","h_discount_ratio","package_per_trip","bags_per_flight","price_per_km","discount_per_km"
"659161","2","2.2500000000000000","5","5","5","4","4","0","1","0","8","165.00","574.86","","","0.15000000000000000000","","15.25","113.375","1494","0.63","0.33","1.91","0.00","0.63","0.50","0.50","488.63","","1.00","0.13","0.00","0.80","0.40","0.38477911646586344",""
"659162","2","3.5000000000000000","4","4","3","4","4","0","1","0","8","216.25","522.60","","","0.20000000000000000000","","20.00","148.125","3049","0.50","0.20","2.50","0.00","0.50","0.50","0.50","418.08","","0.75","0.13","0.00","1.00","0.50","0.17140045916694",""
"659360","0","13.0000000000000000","2","2","2","2","2","1","3","1","8","72.00","733.60","36.68","","0.10000000000000000000","","21.75","421.5","3839","0.25","0.09","2.72","0.13","0.25","0.25","0.25","660.24","","1.00","0.38","0.13","1.00","0.00","0.19109143005991144","0.009554571502995572"
"659664","1","1.5000000000000000","5","5","5","4","4","0","3","0","8","102.00","335.03","11.55","","0.11666666666666666667","","14.63","109.375","1929","0.63","0.34","1.83","0.00","0.63","0.50","0.50","295.94","","1.00","0.38","0.00","0.80","0.20","0.17368066355624676","0.005987558320373251"
"659744","0","5.5000000000000000","4","2","2","4","2","0","0","2","8","202.25","301.02","","11.10","","0.10000000000000000000","14.88","109.375","1863","0.50","0.27","1.86","0.00","0.25","0.50","0.25","","182.03","1.00","0.00","0.25","0.50","0.00","0.1615780998389694",""
"659832","1","1.6666666666666667","4","4","4","3","3","0","0","2","8","139.67","603.04","","25.10","","0.07500000000000000000","14.38","106.5","2751","0.50","0.28","1.80","0.00","0.50","0.38","0.38","","129.19","1.00","0.00","0.25","0.75","0.25","0.21920756088695018",""
"660110","1","2.0000000000000000","2","2","2","2","2","0","1","1","8","240.50","470.35","","","0.05000000000000000000","0.15000000000000000000","13.75","102.625","2690","0.25","0.15","1.72","0.00","0.25","0.25","0.25","446.83","204.43","1.00","0.13","0.13","1.00","0.50","0.17485130111524164",""
"660821","","","0","0","0","0","0","0","0","2","8","","","","","","0.10000000000000000000","21.38","160","","0.00","0.00","2.67","0.00","0.00","0.00","0.00","","","","0.00","0.25","","","",""
"660894","","","0","0","0","0","0","0","0","1","8","","","","","","0.15000000000000000000","7.75","58.5","","0.00","0.00","0.97","0.00","0.00","0.00","0.00","","","","0.00","0.13","","","",""
"660903","","","0","0","0","0","0","0","1","0","8","","","","","0.10000000000000000000","","7.63","57.375","","0.00","0.00","0.95","0.00","0.00","0.00","0.00","","","","0.13","0.00","","","",""
"660959","","","0","0","0","0","0","0","2","0","8","","","","","0.15000000000000000000","","17.00","128.5","","0.00","0.00","2.13","0.00","0.00","0.00","0.00","","","","0.25","0.00","","","",""
"661614","","8.0000000000000000","1","0","0","1","0","0","3","1","8","297.00","","","","0.08333333333333333333","0.10000000000000000000","9.75","72","","0.13","0.10","1.22","0.00","0.00","0.13","0.00","","267.30","","0.38","0.13","0.00","","",""
"661639","0","4.0000000000000000","1","1","1","1","1","0","2","1","8","106.00","467.19","","","0.17500000000000000000","0.05000000000000000000","15.50","116","2242","0.13","0.06","1.94","0.00","0.13","0.13","0.13","385.43","100.70","1.00","0.25","0.13","1.00","0.00","0.20838090990187333",""
"661697","1","1.5000000000000000","2","2","2","2","2","0","0","0","8","159.50","513.52","","","","","14.75","110.875","1463","0.25","0.14","1.84","0.00","0.25","0.25","0.25","","","1.00","0.00","0.00","1.00","0.50","0.3510047846889952",""
"661930","","5.0000000000000000","1","0","0","1","0","0","1","0","8","427.00","","","","0.20000000000000000000","","12.13","89.375","","0.13","0.08","1.52","0.00","0.00","0.13","0.00","","","","0.13","0.00","0.00","","",""
"662010","2","2.2500000000000000","4","4","4","4","4","0","2","0","8","242.50","534.59","236.43","","0.25000000000000000000","","16.63","123.125","1725","0.50","0.24","2.08","0.00","0.50","0.50","0.50","400.94","","1.00","0.25","0.00","1.00","0.50","0.3099072463768116","0.1370608695652174"
"662535","1","1.00000000000000000000","1","1","1","1","1","0","0","0","8","238.00","116.49","","","","","6.50","48.375","660","0.13","0.15","0.81","0.00","0.13","0.13","0.13","","","1.00","0.00","0.00","1.00","1.00","0.1765",""
"662596","1","9.0000000000000000","3","2","1","2","1","1","2","2","8","160.00","226.09","","","0.15000000000000000000","0.15000000000000000000","41.25","121.125","1263","0.38","0.07","5.16","0.13","0.25","0.25","0.13","192.18","136.00","0.50","0.25","0.25","0.33","0.50","0.17901029295328583",""
"662750","","","0","0","0","0","0","0","2","4","9","","","","","0.15000000000000000000","0.16250000000000000000","6.67","49.333333333333336","","0.00","0.00","0.74","0.00","0.00","0.00","0.00","","","","0.22","0.44","","","",""
"663017","4","3.7500000000000000","4","4","4","4","4","0","1","2","9","222.25","559.84","194.50","27.55","0.15000000000000000000","0.10000000000000000000","15.44","114.44444444444444","1965","0.44","0.26","1.72","0.00","0.44","0.44","0.44","475.86","200.03","1.00","0.11","0.22","1.00","1.00","0.2849058524173028","0.09898218829516539"
"663376","0","0.00000000000000000000","1","1","1","1","1","0","1","3","8","144.00","307.82","","","0.20000000000000000000","0.08333333333333333333","12.00","89.625","1656","0.13","0.08","1.50","0.00","0.13","0.13","0.13","246.26","132.00","1.00","0.13","0.38","1.00","0.00","0.18588164251207728",""
"663565","2","6.0000000000000000","4","3","3","4","3","0","2","1","8","307.50","481.94","83.42","","0.17500000000000000000","0.15000000000000000000","13.00","97.25","2257","0.50","0.31","1.63","0.00","0.38","0.50","0.38","397.60","261.38","1.00","0.25","0.13","0.75","0.67","0.21353123615418698","0.036960567124501555"
"664084","1","2.0000000000000000","1","1","1","1","1","0","1","1","8","109.00","199.32","","","0.10000000000000000000","0.15000000000000000000","13.63","101.25","1061","0.13","0.07","1.70","0.00","0.13","0.13","0.13","179.39","92.65","1.00","0.13","0.13","1.00","1.00","0.18786050895381715",""
"664119","","8.0000000000000000","1","0","0","1","0","0","0","2","8","263.00","","","26.30","","0.07500000000000000000","10.13","75.625","","0.13","0.10","1.27","0.00","0.00","0.13","0.00","","243.28","","0.00","0.25","0.00","","",""
"664401","0","6.7500000000000000","4","4","4","4","4","1","4","2","8","178.75","1100.42","67.25","6.35","0.11666666666666666667","0.05000000000000000000","39.13","104.75","10179","0.50","0.10","4.89","0.13","0.50","0.50","0.50","972.04","169.81","1.00","0.50","0.25","1.00","0.00","0.10810688672757639","0.006606739365360055"
"664405","0","1.6666666666666667","3","3","3","3","3","1","4","3","8","100.33","402.91","","5.05","0.15000000000000000000","0.05000000000000000000","34.13","296.375","2547","0.38","0.09","4.27","0.13","0.38","0.38","0.38","342.47","95.31","1.00","0.50","0.38","1.00","0.00","0.1581900274833137",""
"664617","0","5.2500000000000000","4","1","1","4","1","0","2","0","8","190.25","478.77","","","0.07500000000000000000","","21.50","162.5","2591","0.50","0.19","2.69","0.00","0.13","0.50","0.13","442.86","","1.00","0.25","0.00","0.25","0.00","0.18478193747587804",""
"664663","4","2.6000000000000000","5","4","4","5","4","0","2","3","9","105.60","160.11","21.75","8.80","0.10000000000000000000","0.10000000000000000000","13.78","102.33333333333333","834","0.56","0.36","1.53","0.00","0.44","0.56","0.44","144.10","95.04","1.00","0.22","0.33","0.80","1.00","0.19197841726618706","0.026079136690647483"
"664998","2","1.00000000000000000000","2","2","2","1","1","0","2","0","8","80.00","516.21","328.58","","0.27500000000000000000","","11.13","82.125","1615","0.25","0.18","1.39","0.00","0.25","0.13","0.13","374.25","","1.00","0.25","0.00","0.50","1.00","0.3196346749226006","0.2034551083591331"
"665329","0","0.66666666666666666667","3","3","3","3","3","0","2","2","9","180.33","566.32","","39.50","0.10000000000000000000","0.10000000000000000000","14.11","105.55555555555556","1889","0.33","0.21","1.57","0.00","0.33","0.33","0.33","509.69","162.30","1.00","0.22","0.22","1.00","0.00","0.29979883536262575",""
"665397","0","1.5000000000000000","2","2","2","2","2","0","1","1","8","272.50","183.88","","","0.20000000000000000000","0.20000000000000000000","12.25","91.5","1024","0.25","0.16","1.53","0.00","0.25","0.25","0.25","147.10","218.00","1.00","0.13","0.13","1.00","0.00","0.1795703125",""
"665505","1","3.0000000000000000","5","4","4","5","4","0","3","0","8","101.00","271.12","58.67","","0.11666666666666666667","","26.38","199.875","1527","0.63","0.19","3.30","0.00","0.50","0.63","0.50","239.49","","1.00","0.38","0.00","0.80","0.25","0.17755075311067453","0.03842174197773412"
"665593","7","2.0000000000000000","5","5","5","5","5","1","4","4","8","137.80","410.21","","5.50","0.13333333333333333333","0.10000000000000000000","34.25","516.375","1733","0.63","0.15","4.28","0.13","0.63","0.63","0.63","355.52","124.02","1.00","0.50","0.50","1.00","1.40","0.23670513560300058",""
"665676","1","2.0000000000000000","1","1","1","1","1","0","2","3","8","201.00","268.54","","","0.07500000000000000000","0.13333333333333333333","14.75","111.125","1553","0.13","0.07","1.84","0.00","0.13","0.13","0.13","248.40","174.20","1.00","0.25","0.38","1.00","1.00","0.17291693496458468",""
"665746","3","3.0000000000000000","3","3","3","2","2","1","2","5","8","190.00","644.74","25.37","","0.05000000000000000000","0.08750000000000000000","46.75","216.875","2644","0.38","0.06","5.84","0.13","0.38","0.25","0.25","612.50","173.38","1.00","0.25","0.63","0.67","1.00","0.2438502269288956","0.009595310136157338"
"665887","1","5.3333333333333333","5","3","2","3","1","0","0","0","8","92.67","592.59","","","","","19.75","147.125","1827","0.63","0.25","2.47","0.00","0.38","0.38","0.13","","","0.67","0.00","0.00","0.20","0.33","0.3243513957307061",""
"665892","2","3.2000000000000000","5","4","3","5","4","0","1","3","8","204.60","308.21","26.09","24.30","0.15000000000000000000","0.13333333333333333333","22.13","164.625","2092","0.63","0.23","2.77","0.00","0.50","0.63","0.50","261.98","177.32","0.75","0.13","0.38","0.80","0.50","0.14732791586998087","0.01247131931166348"
"665980","","","0","0","0","0","0","0","0","2","8","","","","","","0.15000000000000000000","8.50","63.25","","0.00","0.00","1.06","0.00","0.00","0.00","0.00","","","","0.00","0.25","","","",""
"666049","0","2.0000000000000000","2","2","2","2","2","0","0","0","8","219.00","622.60","","","","","13.00","96.25","1167","0.25","0.15","1.63","0.00","0.25","0.25","0.25","","","1.00","0.00","0.00","1.00","0.00","0.5335047129391602",""
"666174","1","2.0000000000000000","3","3","3","2","2","1","1","1","8","302.00","451.76","","","","","46.38","158.75","2414","0.38","0.06","5.80","0.13","0.38","0.25","0.25","","","1.00","0.13","0.13","0.67","0.33","0.18714167357083678",""
"666292","2","13.0000000000000000","2","2","2","2","2","1","2","2","8","436.00","936.29","","","0.05000000000000000000","0.05000000000000000000","15.63","400.375","2490","0.25","0.13","1.95","0.13","0.25","0.25","0.25","889.48","414.20","1.00","0.25","0.25","1.00","1.00","0.37602008032128514",""
"666718","1","2.0000000000000000","2","2","2","1","1","0","3","1","8","190.00","297.87","","85.50","0.15000000000000000000","0.45000000000000000000","16.50","121.375","1755","0.25","0.12","2.06","0.00","0.25","0.13","0.13","253.19","104.50","1.00","0.38","0.13","0.50","0.50","0.16972649572649573",""
"666942","","","0","0","0","0","0","0","2","1","8","","","","","0.15000000000000000000","0.10000000000000000000","5.13","38.125","","0.00","0.00","0.64","0.00","0.00","0.00","0.00","","","","0.25","0.13","","","",""
"667299","","","0","0","0","0","0","0","1","1","9","","","","","0.15000000000000000000","0.10000000000000000000","12.22","90.44444444444444","","0.00","0.00","1.36","0.00","0.00","0.00","0.00","","","","0.11","0.11","","","",""
"667536","3","0.50000000000000000000","2","2","2","2","2","0","2","1","8","127.50","630.17","","","0.10000000000000000000","0.25000000000000000000","8.50","64.125","3604","0.25","0.24","1.06","0.00","0.25","0.25","0.25","567.15","95.63","1.00","0.25","0.13","1.00","1.50","0.17485294117647057",""
"667643","","","0","0","0","0","0","0","1","1","8","","","","","0.10000000000000000000","0.15000000000000000000","10.13","75.375","","0.00","0.00","1.27","0.00","0.00","0.00","0.00","","","","0.13","0.13","","","",""
"667718","3","2.0000000000000000","4","4","4","3","3","1","2","1","8","92.00","1596.54","83.73","","0.15000000000000000000","","38.38","99.75","5224","0.50","0.10","4.80","0.13","0.50","0.38","0.38","1357.06","","1.00","0.25","0.13","0.75","0.75","0.3056163859111792","0.016027947932618684"
"667916","1","3.0000000000000000","3","3","3","2","2","0","2","0","9","168.50","639.88","","","0.12500000000000000000","","15.22","113.55555555555556","7477","0.33","0.20","1.69","0.00","0.33","0.22","0.22","559.90","","1.00","0.22","0.00","0.67","0.33","0.0855797779858232",""
"667929","1","","1","1","1","0","0","0","1","1","8","","108.19","","","0.15000000000000000000","0.15000000000000000000","10.38","77.375","576","0.13","0.10","1.30","0.00","0.13","0.00","0.00","91.96","","1.00","0.13","0.13","0.00","1.00","0.1878298611111111",""
"667981","0","6.0000000000000000","3","3","3","3","3","0","1","0","8","234.67","317.13","","","0.10000000000000000000","","15.38","114.125","1831","0.38","0.20","1.92","0.00","0.38","0.38","0.38","285.42","","1.00","0.13","0.00","1.00","0.00","0.173200436919716",""
"668083","0","5.0000000000000000","2","1","1","1","0","0","0","1","8","44.00","320.63","","","","0.15000000000000000000","7.88","58.875","1887","0.25","0.25","0.99","0.00","0.13","0.13","0.00","","37.40","1.00","0.00","0.13","0.00","0.00","0.16991520932697404",""
"668172","2","1.5000000000000000","3","3","3","2","2","0","3","0","8","324.50","925.81","186.65","","0.16666666666666666667","","14.63","109.375","3877","0.38","0.21","1.83","0.00","0.38","0.25","0.25","771.51","","1.00","0.38","0.00","0.67","0.67","0.23879546040753158","0.04814289399019861"
"668677","0","1.5000000000000000","2","2","2","2","2","0","3","0","8","217.50","262.85","","","0.10000000000000000000","","16.25","121","1231","0.25","0.12","2.03","0.00","0.25","0.25","0.25","236.57","","1.00","0.38","0.00","1.00","0.00","0.2135255889520715",""
"668776","1","5.6666666666666667","3","2","2","3","2","0","3","1","8","171.00","294.55","54.11","8.75","0.08333333333333333333","0.05000000000000000000","12.25","90.5","1656","0.38","0.24","1.53","0.00","0.25","0.38","0.25","270.00","162.45","1.00","0.38","0.13","0.67","0.50","0.1778683574879227","0.03267512077294686"
"669140","2","2.5000000000000000","2","1","1","2","1","0","4","1","9","53.00","228.64","34.30","","0.10000000000000000000","0.10000000000000000000","7.00","52.55555555555556","1411","0.22","0.29","0.78","0.00","0.11","0.22","0.11","205.78","47.70","1.00","0.44","0.11","0.50","2.00","0.16204110559886603","0.02430900070871722"
"669155","","17.0000000000000000","1","0","0","1","0","0","0","3","8","96.00","","","4.80","","0.08333333333333333333","9.75","73","","0.13","0.10","1.22","0.00","0.00","0.13","0.00","","88.00","","0.00","0.38","0.00","","",""
"669329","0","9.0000000000000000","2","1","1","2","1","0","0","3","8","368.00","968.62","","","","0.28333333333333333333","11.88","88.625","1910","0.25","0.17","1.49","0.00","0.13","0.25","0.13","","263.73","1.00","0.00","0.38","0.50","0.00","0.507130890052356",""
"669348","1","3.5000000000000000","2","2","2","2","2","0","0","1","8","76.00","581.73","","","","0.15000000000000000000","15.25","115.125","3341","0.25","0.13","1.91","0.00","0.25","0.25","0.25","","64.60","1.00","0.00","0.13","1.00","0.50","0.1741185273870099",""
"669356","1","5.0000000000000000","1","1","1","1","1","0","2","0","8","141.00","391.43","","","0.20000000000000000000","","14.63","109.625","2044","0.13","0.07","1.83","0.00","0.13","0.13","0.13","313.14","","1.00","0.25","0.00","1.00","1.00","0.19150195694716243",""
"669449","3","5.0000000000000000","5","5","5","5","5","2","3","5","8","180.00","2067.09","","20.70","0.10000000000000000000","0.15000000000000000000","64.75","166.25","9013","0.63","0.08","8.09","0.25","0.63","0.63","0.63","1860.38","153.00","1.00","0.38","0.63","1.00","0.60","0.22934538999223344",""
"670471","1","2.0000000000000000","2","2","2","2","2","0","0","0","8","229.00","193.53","","","","","10.88","80.875","1051","0.25","0.18","1.36","0.00","0.25","0.25","0.25","","","1.00","0.00","0.00","1.00","0.50","0.18413891531874405",""
"670626","2","2.6666666666666667","4","3","3","3","2","0","3","1","8","180.00","508.72","","","0.20000000000000000000","0.25000000000000000000","25.63","191.875","2488","0.50","0.16","3.20","0.00","0.38","0.38","0.25","406.98","135.00","1.00","0.38","0.13","0.50","0.67","0.2044694533762058",""
"670971","0","0.00000000000000000000","1","1","1","1","1","0","2","4","8","146.00","190.49","","","0.20000000000000000000","0.08750000000000000000","11.25","84.25","1110","0.13","0.09","1.41","0.00","0.13","0.13","0.13","152.39","133.23","1.00","0.25","0.50","1.00","0.00","0.17161261261261263",""
"671066","0","6.0000000000000000","1","1","1","1","1","0","2","1","8","92.00","97.51","","","0.15000000000000000000","0.15000000000000000000","22.38","165.75","701","0.13","0.04","2.80","0.00","0.13","0.13","0.13","82.88","78.20","1.00","0.25","0.13","1.00","0.00","0.13910128388017118",""
"671151","5","3.3333333333333333","5","5","5","4","4","1","4","2","8","140.33","359.53","8.88","","0.15000000000000000000","0.10000000000000000000","22.13","320.5","1518","0.63","0.23","2.77","0.13","0.63","0.50","0.50","305.60","126.30","1.00","0.50","0.25","0.80","1.00","0.23684453227931487","0.005849802371541503"
"671367","4","4.2857142857142857","7","5","5","7","5","0","2","0","8","206.43","262.60","21.56","","0.07500000000000000000","","20.88","155.25","1521","0.88","0.34","2.61","0.00","0.63","0.88","0.63","242.91","","1.00","0.25","0.00","0.71","0.80","0.17264957264957267","0.014174884944115713"
"671368","1","6.0000000000000000","1","1","1","1","1","0","2","0","8","134.00","937.38","46.87","","0.10000000000000000000","","10.13","76.125","5627","0.13","0.10","1.27","0.00","0.13","0.13","0.13","843.64","","1.00","0.25","0.00","1.00","1.00","0.16658610271903324","0.008329482850542028"
"671975","0","2.6666666666666667","3","3","3","3","3","0","0","2","8","96.33","442.26","","8.15","","0.07500000000000000000","14.25","106","2313","0.38","0.21","1.78","0.00","0.38","0.38","0.38","","89.11","1.00","0.00","0.25","1.00","0.00","0.19120622568093384",""
"671999","","2.0000000000000000","2","1","0","2","1","1","2","2","8","140.00","","","","0.10000000000000000000","0.05000000000000000000","28.88","348.875","","0.25","0.07","3.61","0.13","0.13","0.25","0.13","","133.00","0.00","0.25","0.25","0.50","","",""
"672009","0","1.00000000000000000000","2","2","2","2","2","0","1","0","8","138.00","1438.25","516.90","","0.45000000000000000000","","19.63","146.125","2662","0.25","0.10","2.45","0.00","0.25","0.25","0.25","791.04","","1.00","0.13","0.00","1.00","0.00","0.5402892561983471","0.19417731029301277"
"672112","1","5.0000000000000000","4","2","2","3","1","0","3","1","8","110.00","245.42","44.94","","0.13333333333333333333","0.05000000000000000000","12.88","95.25","1304","0.50","0.31","1.61","0.00","0.25","0.38","0.13","212.70","104.50","1.00","0.38","0.13","0.25","0.50","0.18820552147239264","0.03446319018404908"
"672468","1","2.4000000000000000","5","4","4","5","4","0","2","1","8","206.20","826.79","","29.60","0.20000000000000000000","0.20000000000000000000","13.63","102.375","3747","0.63","0.37","1.70","0.00","0.50","0.63","0.50","661.43","164.96","1.00","0.25","0.13","0.80","0.25","0.2206538564184681",""
"673076","2","2.0000000000000000","1","1","1","1","1","0","4","3","9","173.00","97.44","9.74","","0.12500000000000000000","0.11666666666666666667","9.33","68.88888888888889","592","0.11","0.11","1.04","0.00","0.11","0.11","0.11","85.26","152.82","1.00","0.44","0.33","1.00","2.00","0.16459459459459458","0.016452702702702705"
"673286","","7.5000000000000000","2","0","0","2","0","0","2","2","9","162.00","","","","0.15000000000000000000","0.10000000000000000000","12.44","91.33333333333333","","0.22","0.16","1.38","0.00","0.00","0.22","0.00","","145.80","","0.22","0.22","0.00","","",""
"673874","1","11.0000000000000000","1","1","1","1","1","0","2","1","8","121.00","868.71","","","0.15000000000000000000","0.30000000000000000000","19.75","147","3973","0.13","0.05","2.47","0.00","0.13","0.13","0.13","738.40","84.70","1.00","0.25","0.13","1.00","1.00","0.21865341052101686",""
"674375","1","7.0000000000000000","2","1","1","2","1","0","3","2","8","75.00","444.20","","7.10","0.15000000000000000000","0.12500000000000000000","7.88","57.75","2265","0.25","0.25","0.99","0.00","0.13","0.25","0.13","377.57","65.63","1.00","0.38","0.25","0.50","1.00","0.1961147902869757",""
"675053","2","2.3333333333333333","3","3","3","3","3","0","3","0","8","330.00","411.18","3.60","","0.13333333333333333333","","14.75","109.625","2275","0.38","0.20","1.84","0.00","0.38","0.38","0.38","356.36","","1.00","0.38","0.00","1.00","0.67","0.18073846153846154","0.0015824175824175825"
"675201","3","3.1666666666666667","6","5","5","6","5","0","1","2","8","141.17","531.35","84.13","13.08","0.15000000000000000000","0.07500000000000000000","20.50","152","3127","0.75","0.29","2.56","0.00","0.63","0.75","0.63","451.65","130.58","1.00","0.13","0.25","0.83","0.60","0.16992324912056284","0.026904381196034537"
"675594","3","2.3333333333333333","3","3","3","3","3","0","3","2","8","91.67","205.15","56.63","4.40","0.24999999999999996667","0.20000000000000000000","22.25","164.5","1059","0.38","0.13","2.78","0.00","0.38","0.38","0.38","153.86","73.34","1.00","0.38","0.25","1.00","1.00","0.1937204910292729","0.05347497639282342"
"676043","","","0","0","0","0","0","0","1","1","8","","","","","0.30000000000000000000","0.05000000000000000000","10.25","76","","0.00","0.00","1.28","0.00","0.00","0.00","0.00","","","","0.13","0.13","","","",""
"676373","1","7.0000000000000000","2","1","1","2","1","0","1","0","8","152.00","508.72","","","0.10000000000000000000","","11.13","82.875","2181","0.25","0.18","1.39","0.00","0.13","0.25","0.13","457.85","","1.00","0.13","0.00","0.50","1.00","0.23325080238422743",""
"676570","2","0.66666666666666666667","3","3","3","3","3","1","2","1","8","264.67","825.36","","","0.15000000000000000000","","35.00","369.5","2866","0.38","0.09","4.38","0.13","0.38","0.38","0.38","701.56","","1.00","0.25","0.13","1.00","0.67","0.28798325191905094",""
"676707","1","","1","1","1","0","0","0","1","2","8","","1287.14","","","0.10000000000000000000","0.15000000000000000000","10.63","78.25","3766","0.13","0.09","1.33","0.00","0.13","0.00","0.00","1158.43","","1.00","0.13","0.25","0.00","1.00","0.34177907594264473",""
"676762","3","4.5000000000000000","4","4","4","4","4","0","0","1","8","117.75","638.64","","10.80","","0.10000000000000000000","17.25","128.75","3676","0.50","0.23","2.16","0.00","0.50","0.50","0.50","","105.98","1.00","0.00","0.13","1.00","0.75","0.17373231773667028",""
"677209","0","2.0000000000000000","1","1","1","1","1","0","1","1","8","108.00","96.30","","","0.10000000000000000000","0.10000000000000000000","9.88","73.125","561","0.13","0.10","1.24","0.00","0.13","0.13","0.13","86.67","97.20","1.00","0.13","0.13","1.00","0.00","0.1716577540106952",""
"677842","","","0","0","0","0","0","0","1","1","8","","","","","0.35000000000000000000","0.10000000000000000000","6.63","49.5","","0.00","0.00","0.83","0.00","0.00","0.00","0.00","","","","0.13","0.13","","","",""
"677896","0","4.5000000000000000","2","1","1","2","1","0","2","1","8","112.00","314.70","31.47","","0.10000000000000000000","0.25000000000000000000","12.00","89.5","1859","0.25","0.17","1.50","0.00","0.13","0.25","0.13","283.23","84.00","1.00","0.25","0.13","0.50","0.00","0.16928456159225388","0.016928456159225388"
"678536","","17.0000000000000000","1","0","0","1","0","0","0","0","8","53.00","","","","","","18.38","135.75","","0.13","0.05","2.30","0.00","0.00","0.13","0.00","","","","0.00","0.00","0.00","","",""
"678547","1","10.0000000000000000","2","1","1","1","0","0","1","2","8","213.00","274.58","","21.30","0.10000000000000000000","0.10000000000000000000","19.13","142.25","1498","0.25","0.10","2.39","0.00","0.13","0.13","0.00","247.12","191.70","1.00","0.13","0.25","0.00","1.00","0.18329773030707608",""
"678888","2","1.5000000000000000","2","2","2","2","2","0","2","2","9","192.50","753.13","","","0.10000000000000000000","0.22500000000000000000","10.11","75","2525","0.22","0.20","1.12","0.00","0.22","0.22","0.22","677.82","149.19","1.00","0.22","0.22","1.00","1.00","0.2982693069306931",""
"679040","1","1.6666666666666667","3","2","2","3","2","0","1","2","8","226.33","289.75","","14.10","0.05000000000000000000","0.05000000000000000000","15.25","113","1550","0.38","0.20","1.91","0.00","0.25","0.38","0.25","275.26","215.01","1.00","0.13","0.25","0.67","0.50","0.18693548387096776",""
"679047","1","5.0000000000000000","2","1","1","2","1","0","2","2","8","214.50","116.92","","","0.17500000000000000000","0.10000000000000000000","13.00","96.875","611","0.25","0.15","1.63","0.00","0.13","0.25","0.13","96.46","193.05","1.00","0.25","0.25","0.50","1.00","0.19135842880523732",""
"679066","2","4.3333333333333333","3","3","3","3","3","0","1","2","8","126.33","318.23","","","0.05000000000000000000","0.10000000000000000000","16.00","119.25","1414","0.38","0.19","2.00","0.00","0.38","0.38","0.38","302.32","113.70","1.00","0.13","0.25","1.00","0.67","0.22505657708628007",""
"679442","1","1.00000000000000000000","1","1","1","1","1","0","2","1","8","166.00","331.22","","","0.10000000000000000000","0.10000000000000000000","15.25","113.5","923","0.13","0.07","1.91","0.00","0.13","0.13","0.13","298.10","149.40","1.00","0.25","0.13","1.00","1.00","0.358851570964247",""
"679611","3","2.6000000000000000","5","4","4","5","4","0","1","0","8","156.00","330.88","50.87","","0.39999999999999990000","","14.00","105.625","1715","0.63","0.36","1.75","0.00","0.50","0.63","0.50","198.53","","1.00","0.13","0.00","0.80","0.75","0.192932944606414","0.029661807580174927"
"679831","2","3.0000000000000000","2","2","2","2","2","1","3","2","8","51.00","624.68","31.23","","0.05000000000000000000","0.20000000000000000000","38.38","166.5","3056","0.25","0.05","4.80","0.13","0.25","0.25","0.25","593.45","40.80","1.00","0.38","0.25","1.00","1.00","0.2044109947643979","0.010219240837696335"
"680424","0","3.6666666666666667","3","2","1","3","2","0","1","1","8","143.00","187.32","","","0.05000000000000000000","0.25000000000000000000","13.63","101.375","1894","0.38","0.22","1.70","0.00","0.25","0.38","0.25","177.95","107.25","0.50","0.13","0.13","0.67","0.00","0.09890179514255544",""
"680735","3","1.3333333333333333","3","3","3","3","3","0","1","0","8","244.67","530.92","","","0.25000000000000000000","","11.75","87","2162","0.38","0.26","1.47","0.00","0.38","0.38","0.38","398.19","","1.00","0.13","0.00","1.00","1.00","0.24556891766882513",""
"681050","1","5.0000000000000000","2","2","2","1","1","0","0","1","8","84.00","530.07","","","","0.20000000000000000000","8.75","64.625","2135","0.25","0.23","1.09","0.00","0.25","0.13","0.13","","67.20","1.00","0.00","0.13","0.50","0.50","0.2482763466042155",""
"681581","3","3.0000000000000000","3","3","3","3","3","0","2","0","8","308.00","341.87","","","0.15000000000000000000","","13.13","97.125","1823","0.38","0.23","1.64","0.00","0.38","0.38","0.38","290.59","","1.00","0.25","0.00","1.00","1.00","0.18753154141524958",""
"681720","1","0.50000000000000000000","4","4","4","2","2","0","1","3","8","267.00","303.85","","","0.39999999999999990000","0.06666666666666666667","19.13","143.5","1655","0.50","0.21","2.39","0.00","0.50","0.25","0.25","182.31","249.20","1.00","0.13","0.38","0.50","0.25","0.183595166163142",""
"682005","","4.5000000000000000","2","0","0","2","0","0","1","0","9","74.50","","","","0.10000000000000000000","","9.22","69","","0.22","0.22","1.02","0.00","0.00","0.22","0.00","","","","0.11","0.00","0.00","","",""
"682247","2","4.6666666666666667","3","3","2","3","3","0","2","1","9","117.00","78.73","","","0.12500000000000000000","0.15000000000000000000","12.11","90","404","0.33","0.25","1.35","0.00","0.33","0.33","0.33","68.89","99.45","0.67","0.22","0.11","1.00","0.67","0.19487623762376238",""
