user_id,married,gender,has_children,group_age,bags,trips_booked,flights_booked,return_booked,hotels_booked,packages_booked,cancellations,total_sessions,avg_room_price,avg_scaled_room_price,avg_flight_price,avg_flight_discount,avg_scaled_flight_price,f_discount,h_discount,f_discount_per,h_discount_per,avg_clicks,avg_scaled_clicks,avg_distance,avg_scaled_distance_km,avg_session_in_seconds,avg_scaled_session_in_seconds,trips_ratio,trips_per_click,cancellations_ratio,flights_ratio,hotels_ratio,packages_per_session,f_discounted_price,return_ratio,f_discount_ratio,h_discount_ratio,package_per_trip,bags_per_flight,price_per_km,discount_per_km,scaled_bags_per_flight,scaled_price_per_km,scaled_discount_per_km,scaled_trips_per_click,free_hotel_meal,free_checked_bag,no_cancellation_fee,exclusive_discounts,1_night_free_hotel_with_flight,segmentation
607197,False,F,True,17-25,0.0,2,2,2,1,1,1,8,,,1739.02,347.8,0.6129089182922223,3,2,0.2,0.05,14.71,0.0,,,95.375,0.1962448559670782,0.25,0.14,0.13,0.25,0.13,0.13,1391.22,1.0,0.38,0.25,0.5,0.0,,,0.0,,,0.2258064516129032,0.75,1.0,0.15972423509198647,0.27568097504180444,0.13,Free checked bag
627729,False,F,True,17-25,,0,0,0,0,0,0,8,,,,,,1,1,0.25,0.2,13.0,0.0,,,95.375,0.1962448559670782,0.0,0.0,0.0,0.0,0.0,0.0,,,0.13,0.13,,,,,,,,0.0,0.0,0.0,0.1962448559670782,0.18027756377319948,0.0,No cancellation fee
728820,False,M,True,26-40,0.0,3,2,2,2,1,1,8,90.0,0.1852791878172588,75.59,,0.0258277187397428,3,1,0.125,,14.57,0.0,387.0,0.0348409026531961,95.375,0.1962448559670781,0.38,0.21,0.13,0.25,0.25,0.13,66.14,1.0,0.38,0.13,0.33,0.0,0.1953229974160206,,0.0,0.0561189916346562,,0.3387096774193548,0.625,0.18665717948473373,0.15972423509198644,0.35525234428248853,0.1551975979718876,Free hotel meal
796032,True,F,False,41-55,5.0,4,4,4,3,3,1,8,197.0,0.4568527918781725,1305.41,225.01,0.4598731554780669,2,1,0.1,,18.5,0.0,4763.5,0.448069115286564,95.375,0.1962448559670782,0.5,0.22,0.13,0.5,0.38,0.38,1174.87,1.0,0.25,0.13,0.75,1.25,0.274044295161121,0.047236275847591,0.2204585537918871,0.0813430839898481,0.1163187469737824,0.3548387096774193,0.3125,0.4622646191102423,0.15972423509198647,0.28424824101388724,0.4166582063438875,Free checked bag
312488,True,M,False,26-40,3.0,3,3,3,3,3,0,11,181.33,0.4170896785109983,600.93,,0.2112381281786128,1,1,0.25,0.2,12.73,0.0,3369.0,0.3164007175904069,95.36363636363636,0.1962214739992517,0.27,0.24,0.0,0.27,0.27,0.27,450.7,1.0,0.09,0.09,1.0,1.0,0.1783704363312555,,0.1763668430335097,0.0506870058988041,,0.3870967741935483,0.1875,0.38213615865458156,0.1962214739992517,0.27745804031767485,0.33558041241700853,Free checked bag
478834,False,M,True,26-40,0.0,1,1,1,1,1,0,9,150.0,0.3375634517766497,237.47,,0.0829606937273019,2,1,0.2499999999999999,0.1,12.89,0.0,1360.0,0.1267113587007836,95.33333333333331,0.196159122085048,0.11,0.08,0.0,0.11,0.11,0.11,178.1,1.0,0.22,0.11,1.0,0.0,0.174610294117647,,0.0,0.0494821709026659,,0.1290322580645161,0.625,0.3559653897512841,0.196159122085048,0.3739162323006004,0.1926966001138356,Free hotel meal
686509,False,F,True,17-25,1.0,3,3,3,2,2,1,8,112.0,0.2411167512690355,1294.7,190.06,0.4560920546294956,2,1,0.1,,13.0,0.0,471.0,0.0427721650457935,95.28571428571428,0.1960611405055849,0.38,0.23,0.13,0.38,0.25,0.25,1165.23,1.0,0.25,0.13,0.67,0.33,2.748832271762208,0.4035244161358811,0.0582010582010582,0.8743213791830268,1.0,0.3709677419354838,0.75,0.13552852287745484,0.15964945432329558,0.14646498280392475,0.24551820261898888,Free hotel meal
510365,False,F,False,41-55,1.0,4,4,4,4,4,0,8,195.0,0.4517766497461928,537.26,,0.1887650482284471,0,1,,0.05,12.75,0.0,2619.5,0.2456330846945519,95.25,0.1959876543209876,0.5,0.31,0.0,0.5,0.5,0.5,,1.0,0.0,0.13,1.0,0.25,0.2051002099637335,,0.0440917107583774,0.0592518326744268,,0.5,0.3125,0.22124897667018714,0.1959876543209876,0.9407481673255732,0.47527710324935324,Exclusive discounts
524036,False,F,False,26-40,2.0,3,2,2,2,1,0,8,179.0,0.4111675126903553,426.76,,0.1497675928834364,1,4,0.15,0.075,12.75,0.0,2286.5,0.2141912944953262,95.25,0.1959876543209876,0.38,0.24,0.0,0.25,0.25,0.13,362.75,1.0,0.13,0.5,0.33,1.0,0.1866433413514104,,0.1763668430335097,0.0533378326286913,,0.3870967741935483,0.1875,0.33553635744678173,0.1959876543209876,0.2642874521637852,0.23119640276125877,Free checked bag
672112,True,F,True,41-55,1.0,4,2,2,3,1,0,8,110.0,0.2360406091370558,245.42,44.94,0.0857665199637183,3,1,0.1333333333333333,0.05,12.88,0.0,1303.5,0.1213766405438579,95.25,0.1959876543209876,0.5,0.31,0.0,0.25,0.38,0.13,212.7,1.0,0.38,0.13,0.25,0.5,0.1882777138473341,0.034476409666283,0.0881834215167548,0.0538615227095313,0.0846711750775599,0.5,0.5,0.22038093407013498,0.1959876543209876,0.36326677576420524,0.1751721415859761,Free hotel meal
684510,False,F,True,26-40,0.0,3,1,1,3,1,0,8,183.33,0.422165820642978,37.12,,0.0122503432284295,1,0,0.15,,12.75,0.0,210.0,0.0181285997545085,95.25,0.1959876543209876,0.38,0.24,0.0,0.13,0.38,0.13,31.55,1.0,0.13,0.0,0.33,0.0,0.1767619047619047,,0.0,0.0501715958379471,,0.3870967741935483,0.625,0.1346424886672424,0.1959876543209876,0.2645817723859785,0.2342681298930504,Free hotel meal
765745,True,F,False,55+,0.0,2,1,1,1,0,0,8,133.0,0.2944162436548223,502.59,50.26,0.1765305870353181,1,2,0.1,0.1,12.88,0.0,3094.0,0.2904352752336889,95.25,0.1959876543209877,0.25,0.16,0.0,0.13,0.13,0.0,452.33,1.0,0.13,0.25,0.0,0.0,0.1624402068519715,0.0162443438914027,0.0,0.0455825984368493,0.0394512171071199,0.2580645161290322,0.4375,0.5389204720862707,0.1959876543209877,0.23150510227530263,0.2944162436548223,Free checked bag
525081,True,F,True,55+,0.0,4,1,1,4,1,0,9,108.75,0.2328680203045685,956.27,47.81,0.3366497375934834,3,1,0.1166666666666666,0.1,12.78,0.0,4460.0,0.4194127089037862,95.22222222222224,0.1959304983996342,0.44,0.31,0.0,0.11,0.44,0.11,844.71,1.0,0.33,0.11,0.25,0.0,0.2144103139013452,0.010719730941704,0.0,0.0622350015027553,0.0257488331604515,0.5,0.4375,0.6476208064166763,0.1959304983996342,0.3305102374364506,0.1600483746668567,Free checked bag
569534,True,F,False,41-55,3.0,5,5,5,2,2,0,9,182.0,0.4187817258883248,461.15,41.15,0.1619042913259381,2,1,0.15,0.05,12.67,0.0,1917.2,0.1793220659050136,95.22222222222224,0.1959304983996342,0.56,0.39,0.0,0.56,0.22,0.22,391.98,1.0,0.22,0.11,0.4,0.6,0.2405330690590444,0.0214635927394116,0.1058201058201058,0.0706053257675237,0.052396223803476,0.6290322580645161,0.3125,0.2667272014878795,0.1959304983996342,0.31301948539212854,0.3035325018765395,Exclusive discounts
524895,False,F,False,26-40,1.0,3,3,2,3,3,0,10,141.0,0.3147208121827411,136.13,,0.0471943502306424,1,2,0.25,0.05,12.8,0.0,915.33,0.0847260252415572,95.2,0.1958847736625514,0.3,0.23,0.0,0.3,0.3,0.3,102.1,0.67,0.1,0.2,1.0,0.33,0.1487223187265794,,0.0582010582010582,0.0411870754093517,,0.3709677419354838,0.1875,0.14893868171274094,0.1958847736625514,0.2883309720365557,0.30727226307433336,1 night free hotel with flight
510155,True,M,True,41-55,0.0,4,2,2,3,1,0,8,221.67,0.5194585448392554,496.84,,0.1744994511874468,0,1,,0.1,12.88,0.0,1735.0,0.1621187800963081,95.125,0.1957304526748971,0.5,0.31,0.0,0.25,0.38,0.13,,1.0,0.0,0.13,0.25,0.0,0.2863631123919308,,0.0,0.085290312915657,,0.5,0.5,0.40263976467347096,0.1957304526748971,0.914709687084343,0.25986460095423386,Exclusive discounts
514925,False,F,False,17-25,2.0,3,2,2,3,2,1,8,162.67,0.3697123519458544,426.81,,0.1497852395893258,3,2,0.075,0.15,14.71,0.0,2160.0,0.2022471910112359,95.125,0.1957304526748971,0.38,0.2,0.13,0.25,0.38,0.25,394.8,1.0,0.38,0.25,0.67,1.0,0.1975972222222222,,0.1763668430335097,0.0568477049332332,,0.3225806451612903,0.125,0.3291797768734237,0.15951476059517697,0.299554302653432,0.3040198809066006,Free checked bag
517131,True,F,False,55+,2.0,4,2,2,4,2,1,8,114.25,0.2468274111675126,,,,1,1,,,14.71,0.0,,,95.125,0.1957304526748971,0.5,0.27,0.13,0.25,0.5,0.25,,1.0,0.13,0.13,0.5,1.0,,,0.1763668430335097,,,0.4354838709677419,0.4375,0.41996052556580804,0.15951476059517697,0.13,0.24840864073513658,Free hotel meal
551890,False,F,False,26-40,3.0,4,3,3,3,2,0,8,283.0,0.6751269035532994,512.03,34.75,0.179862285107239,1,3,0.1,0.0833333333333333,12.88,0.0,2213.33,0.2072829131652661,95.125,0.1957304526748971,0.5,0.31,0.0,0.38,0.38,0.25,460.83,1.0,0.13,0.38,0.5,1.0,0.2313392038241021,0.0157003248498868,0.1763668430335097,0.0676594024604882,0.0381019175545502,0.5,0.1875,0.33188947611055425,0.1957304526748971,0.22970616395112195,0.41083053183560353,1 night free hotel with flight
558489,False,F,False,17-25,2.0,3,3,3,2,2,0,8,126.0,0.2766497461928934,368.38,,0.1291621226399001,0,1,,0.15,12.88,0.0,2188.67,0.2049538916690271,95.125,0.1957304526748971,0.38,0.23,0.0,0.38,0.25,0.25,,1.0,0.0,0.13,0.67,0.67,0.168312262698351,,0.1181657848324514,0.0474641385438674,,0.3709677419354838,0.125,0.2893227854742072,0.1957304526748971,0.9525358614561326,0.26298752165877254,Exclusive discounts
565076,False,F,False,17-25,,0,0,0,0,0,0,8,,,,,,1,1,0.1,0.3,12.75,0.0,,,95.125,0.1957304526748971,0.0,0.0,0.0,0.0,0.0,0.0,,,0.13,0.13,,,,,,,,0.0,0.0,0.0,0.1957304526748971,0.1140175425099138,0.0,No cancellation fee
585986,True,M,True,41-55,0.0,1,1,1,1,1,0,8,75.0,0.1472081218274111,360.38,,0.1263398261446535,3,0,0.2333333333333333,,12.75,0.0,2060.0,0.1928052119724294,95.125,0.1957304526748971,0.13,0.08,0.0,0.13,0.13,0.13,276.29,1.0,0.38,0.0,1.0,0.0,0.1749417475728155,,0.0,0.0495883761203655,,0.1290322580645161,0.5,0.4390959029328666,0.1957304526748971,0.43842035264310136,0.13833674796511392,Free hotel meal
602918,True,F,False,41-55,2.0,3,2,2,1,0,0,8,87.0,0.1776649746192893,327.42,,0.1147053529517644,1,1,0.15,0.3,12.63,0.0,1624.5,0.1516853932584269,95.125,0.1957304526748971,0.38,0.24,0.0,0.25,0.13,0.0,278.31,1.0,0.13,0.13,0.0,1.0,0.2015512465373961,,0.1763668430335097,0.0581146641597384,,0.3870967741935483,0.3125,0.29907967565029353,0.1957304526748971,0.2638421732699595,0.1776649746192893,Free hotel meal
480313,True,F,False,41-55,3.0,5,5,5,5,5,1,10,192.2,0.4446700507614213,259.3,,0.0906638337821478,5,3,0.0875,0.075,14.38,0.0,1535.4,0.1432725899348503,95.11111111111111,0.1957018747142204,0.5,0.35,0.1,0.5,0.5,0.5,236.61,1.0,0.5,0.3,1.0,0.6,0.1688810733359385,,0.1058201058201058,0.0476463983955987,,0.564516129032258,0.3125,0.2475010815340365,0.13989348616508934,0.3466773184489231,0.4715241514288644,1 night free hotel with flight
510078,True,F,False,26-40,2.0,4,4,4,4,4,1,10,184.5,0.4251269035532994,146.97,,0.0510183913968779,1,2,,0.2,14.38,0.0,834.0,0.0770465489566613,95.11111111111111,0.1957018747142204,0.4,0.28,0.1,0.4,0.4,0.4,,1.0,0.1,0.2,1.0,0.5,0.1762230215827338,,0.0881834215167548,0.049998925423848,,0.4516129032258064,0.1875,0.18940003084134982,0.13989348616508934,0.30822087446767005,0.4123721152324921,1 night free hotel with flight
514675,True,F,False,41-55,2.0,3,3,3,3,3,0,9,168.67,0.3849407783417935,390.43,,0.1369454963841899,0,1,,0.05,12.89,0.0,1679.33,0.1568627450980392,95.11111111111111,0.1957018747142204,0.33,0.23,0.0,0.33,0.33,0.33,,1.0,0.0,0.11,1.0,0.67,0.2324915293599233,,0.1181657848324514,0.0680286337431446,,0.3709677419354838,0.3125,0.2646491590012545,0.1957018747142204,0.9319713662568554,0.35641332305736256,Exclusive discounts
535502,False,F,True,26-40,2.0,3,3,2,3,3,0,9,230.0,0.5406091370558375,147.31,,0.0511389772204555,2,0,0.1,,12.89,0.0,928.0,0.0859220092531394,95.11111111111111,0.1957018747142204,0.33,0.23,0.0,0.33,0.33,0.33,132.58,0.67,0.22,0.0,1.0,0.67,0.158739224137931,,0.1181657848324514,0.0443967194884838,,0.3709677419354838,0.625,0.18947721393896858,0.1957018747142204,0.2759942945472779,0.4223754434486295,Free hotel meal
508096,True,F,False,55+,1.0,3,2,2,3,2,0,10,151.0,0.3401015228426395,549.14,111.06,0.1929579055477713,1,0,0.25,,12.8,0.0,2810.0,0.2636200547634784,95.1,0.195679012345679,0.3,0.23,0.0,0.2,0.3,0.2,411.86,1.0,0.1,0.0,0.67,0.5,0.1954234875444839,0.0395231316725978,0.0881834215167548,0.056151190954964,0.0971882732403185,0.3709677419354838,0.4375,0.28540076340389503,0.195679012345679,0.2868231142468725,0.2608070255352181,Free hotel meal
438937,False,F,False,26-40,2.0,3,3,2,3,3,0,10,308.5,0.7398477157360406,354.71,,0.1243386896967942,1,2,0.05,0.15,12.7,0.0,2511.0,0.2353885374374468,95.0,0.1954732510288065,0.3,0.24,0.0,0.3,0.3,0.3,336.97,0.67,0.1,0.2,1.0,0.67,0.1412624452409398,,0.1181657848324514,0.0387967624553007,,0.3870967741935483,0.1875,0.26512496182534756,0.1954732510288065,0.16875697932072217,0.47112027627858705,1 night free hotel with flight
460181,True,F,False,55+,0.0,3,1,1,3,1,0,10,179.33,0.4120135363790186,223.42,11.17,0.0780019693723772,1,1,0.05,0.1,12.8,0.0,1317.0,0.1226513077140968,95.0,0.1954732510288065,0.3,0.23,0.0,0.1,0.3,0.1,212.25,1.0,0.1,0.1,0.33,0.0,0.1696431283219438,0.0084813971146545,0.0,0.0478905781270988,0.0201972208070973,0.3709677419354838,0.4375,0.3502160871720441,0.1954732510288065,0.16822309633863028,0.20298116572209812,Free hotel meal
476916,False,F,True,26-40,,0,0,0,0,0,0,10,,,,,,1,1,0.05,0.2,12.9,0.0,,,95.0,0.1954732510288065,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1,0.1,,,,,,,,0.0,0.0,0.0,0.1954732510288065,0.07071067811865477,0.0,No cancellation fee
525175,True,M,False,55+,,1,0,0,1,0,0,8,203.0,0.4720812182741116,,,,2,2,0.1,0.125,12.88,0.0,,,95.0,0.1954732510288065,0.13,0.08,0.0,0.0,0.13,0.0,,,0.25,0.25,0.0,,,,,,,0.1290322580645161,0.4375,0.0,0.1954732510288065,0.15811388300841897,0.0,Free hotel meal
542605,True,F,True,26-40,0.0,1,1,1,1,1,0,8,294.0,0.7030456852791878,367.25,,0.1287644835338587,3,2,0.1166666666666666,0.15,12.88,0.0,2109.0,0.1974317817014446,95.0,0.1954732510288065,0.13,0.08,0.0,0.13,0.13,0.13,324.4,1.0,0.38,0.25,1.0,0.0,0.1741346609767662,,0.0,0.0493297672378836,,0.1290322580645161,0.625,0.44433296265463423,0.1954732510288065,0.34800602314607204,0.3023176129276864,Free hotel meal
586063,False,M,False,41-55,0.0,3,3,3,3,3,1,8,292.0,0.697969543147208,284.19,,0.0994497757103681,3,2,0.175,0.1,15.0,0.0,940.0,0.0870550467377962,95.0,0.1954732510288066,0.38,0.2,0.13,0.38,0.38,0.38,234.46,1.0,0.38,0.25,1.0,0.0,0.3023297872340425,,0.0,0.090406398299905,,0.3225806451612903,0.3125,0.2950509222791825,0.15940992012338775,0.3925452085550431,0.5150033265872552,1 night free hotel with flight
598832,True,F,True,41-55,,1,0,0,1,0,0,8,169.0,0.3857868020304568,,,,0,0,,,12.75,0.0,,,95.0,0.1954732510288065,0.13,0.08,0.0,0.0,0.13,0.0,,,0.0,0.0,0.0,,,,,,,0.1290322580645161,0.5,0.0,0.1954732510288065,0.0,0.0,Free hotel meal
649081,False,F,False,41-55,2.0,4,4,4,3,3,0,8,114.33,0.2470389170896785,186.49,,0.0649672300671633,0,2,,0.075,12.71,0.0,1061.25,0.0985034463223491,95.0,0.1954732510288066,0.5,0.31,0.0,0.5,0.38,0.38,,1.0,0.0,0.25,0.75,0.5,0.1757267373380447,,0.0881834215167548,0.0498399046762099,,0.5,0.3125,0.20556355682878547,0.1954732510288066,0.9501600953237901,0.3063899288391801,Exclusive discounts
577255,False,F,False,41-55,1.0,3,2,2,3,2,0,9,136.0,0.3020304568527918,807.98,47.67,0.2843131372666664,3,2,0.0666666666666666,0.1,12.67,0.0,2674.0,0.2507789632707015,94.88888888888889,0.1952446273433928,0.33,0.24,0.0,0.22,0.33,0.22,754.11,1.0,0.33,0.22,0.67,0.5,0.3021615557217651,0.01782722513089,0.0881834215167548,0.0903524931011305,0.0433771476081185,0.3870967741935483,0.3125,0.2806894024928111,0.1952446273433928,0.2714971477836636,0.257772575165812,Free hotel meal
511809,False,M,False,41-55,0.0,2,1,1,2,1,0,8,148.5,0.3337563451776649,814.98,,0.286783676091184,2,0,0.225,,12.75,0.0,2082.0,0.1948824473609668,94.875,0.195216049382716,0.25,0.16,0.0,0.13,0.25,0.13,631.61,1.0,0.25,0.0,0.5,0.0,0.3914409221902017,,0.0,0.118959630555912,,0.2580645161290322,0.3125,0.44145492109723594,0.195216049382716,0.3673156606313749,0.2082986434739709,Free checked bag
515739,True,F,False,41-55,2.0,3,3,2,2,2,0,8,113.0,0.2436548223350253,219.91,,0.0767619941718812,1,2,0.1,0.075,12.88,0.0,1946.0,0.1820413558681899,94.875,0.195216049382716,0.38,0.23,0.0,0.38,0.25,0.25,197.92,0.67,0.13,0.25,0.67,0.67,0.1130061664953751,,0.1181657848324514,0.0297428087590593,,0.3709677419354838,0.3125,0.24335794871149816,0.195216049382716,0.23277879062289122,0.2468070209369181,Free hotel meal
539953,True,M,True,26-40,0.0,2,2,2,2,2,0,8,166.0,0.3781725888324873,296.7,,0.1038632168533099,4,1,0.125,0.15,12.88,0.0,1617.0,0.1509772448305164,94.875,0.195216049382716,0.25,0.16,0.0,0.25,0.25,0.25,259.61,1.0,0.5,0.13,1.0,0.0,0.1834879406307977,,0.0,0.0523267705467107,,0.2580645161290322,0.625,0.3885579040896175,0.195216049382716,0.3898039269518727,0.3074786939092233,Free hotel meal
588820,False,F,False,41-55,3.0,4,4,4,4,4,0,8,214.5,0.501269035532995,328.57,3.3,0.1151138741931043,2,1,0.05,0.15,12.63,0.0,1802.25,0.1684685109999055,94.875,0.195216049382716,0.5,0.32,0.0,0.5,0.5,0.5,312.14,1.0,0.25,0.13,1.0,0.75,0.1823110001387154,0.0018310445276737,0.1322751322751322,0.0519496520728134,0.003702728730055,0.5161290322580645,0.3125,0.28140532673870244,0.195216049382716,0.22798895343198514,0.5006341156638223,1 night free hotel with flight
625984,True,F,False,41-55,2.0,3,3,2,3,3,0,8,121.67,0.2656514382402707,514.61,,0.1807728551311326,1,2,0.1,0.075,12.63,0.0,2813.67,0.2639662606615679,94.875,0.195216049382716,0.38,0.24,0.0,0.38,0.38,0.38,463.15,0.67,0.13,0.25,1.0,0.67,0.1828963595588679,,0.1181657848324514,0.052137214530469,,0.3870967741935483,0.3125,0.27544717479076897,0.195216049382716,0.2309739181530804,0.3177224363045564,1 night free hotel with flight
539782,True,F,False,26-40,1.0,1,1,1,0,0,0,9,,,93.97,,0.0323146478246905,2,1,0.125,0.05,12.56,0.0,560.0,0.0511755263903314,94.77777777777776,0.195016003657979,0.11,0.08,0.0,0.11,0.0,0.0,82.22,1.0,0.22,0.11,0.0,1.0,0.1678035714285714,,0.1763668430335097,0.0473011423035012,,0.1290322580645161,0.0,0.20820592609898958,0.195016003657979,0.29700432899876467,0.0,Exclusive discounts
520170,False,F,True,17-25,0.0,2,1,1,2,1,0,8,113.5,0.2449238578680203,701.13,,0.2466021267809937,1,1,0.2,0.1,12.75,0.0,2281.0,0.2136719856481918,94.75,0.1949588477366255,0.25,0.16,0.0,0.13,0.25,0.13,560.9,1.0,0.13,0.13,0.5,0.0,0.3073783428320911,,0.0,0.09202407021733,,0.2580645161290322,0.75,0.46224667186275314,0.1949588477366255,0.2868683009501912,0.17843794866239254,Free hotel meal
551681,False,F,False,26-40,1.0,2,2,2,2,2,0,8,112.0,0.2411167512690355,910.83,26.55,0.3206106466105971,1,3,0.05,0.1,12.88,0.0,2457.5,0.2303370786516853,94.75,0.1949588477366255,0.25,0.16,0.0,0.25,0.25,0.25,865.29,1.0,0.13,0.38,1.0,0.5,0.3706327568667344,0.0108036622583926,0.0881834215167548,0.1122922216221726,0.025957003241666,0.2580645161290322,0.1875,0.2728455866107556,0.1949588477366255,0.1793609080626882,0.24551820261898888,Free checked bag
604617,True,F,False,41-55,1.0,2,1,1,1,0,0,8,115.0,0.248730964467005,570.16,,0.2003783453742689,0,1,,0.05,12.63,0.0,3310.0,0.310829949957511,94.75,0.1949588477366255,0.25,0.16,0.0,0.13,0.13,0.0,,1.0,0.0,0.13,0.0,1.0,0.1722537764350453,,0.1763668430335097,0.0487270890967858,,0.2580645161290322,0.3125,0.3798801491707741,0.1949588477366255,0.9512729109032142,0.248730964467005,Exclusive discounts
700028,False,F,False,17-25,1.0,2,1,1,2,1,0,8,132.5,0.2931472081218274,135.6,,0.0470072951482146,1,0,0.25,,12.75,0.0,824.0,0.0761023510527806,94.75,0.1949588477366255,0.25,0.16,0.0,0.13,0.25,0.13,101.7,1.0,0.13,0.0,0.5,1.0,0.1645631067961165,,0.1763668430335097,0.0462628238115037,,0.2580645161290322,0.125,0.23765028436341884,0.1949588477366255,0.3141261012782041,0.1952156168338936,Exclusive discounts
554155,False,F,False,41-55,1.0,2,1,1,2,1,0,9,242.0,0.5710659898477157,114.49,,0.039556855921705,1,1,0.1,0.1,12.56,0.0,675.0,0.0620338022849589,94.66666666666669,0.1947873799725651,0.22,0.16,0.0,0.11,0.22,0.11,103.04,1.0,0.11,0.11,0.5,1.0,0.1696148148148148,,0.1763668430335097,0.0478815058361282,,0.2580645161290322,0.3125,0.22199768597514338,0.1947873799725651,0.21879021517956523,0.2506337145781643,Free hotel meal
510356,True,F,False,41-55,1.0,2,2,1,2,2,0,8,127.5,0.2804568527918781,282.67,19.99,0.09891331585133,1,1,0.05,0.05,12.63,0.0,2044.0,0.1912944953262203,94.625,0.1947016460905349,0.25,0.16,0.0,0.25,0.25,0.25,268.54,0.5,0.13,0.13,1.0,0.5,0.1382925636007827,0.009779843444227,0.0881834215167548,0.0378451449017146,0.023417683544295,0.2580645161290322,0.3125,0.20355720275808373,0.1947016460905349,0.1842409272879759,0.26479088579097565,Free hotel meal
520762,False,F,False,26-40,1.0,2,1,1,2,1,0,8,123.5,0.2703045685279187,108.89,,0.0375804248620909,1,1,0.3,0.05,12.75,0.0,604.0,0.0553299971674062,94.625,0.1947016460905349,0.25,0.16,0.0,0.13,0.25,0.13,76.22,1.0,0.13,0.13,0.5,1.0,0.1802814569536423,,0.1763668430335097,0.0512993403248427,,0.2580645161290322,0.1875,0.21369409903839898,0.1947016460905349,0.33322016098462265,0.18745557849429137,Exclusive discounts
539729,False,F,False,26-40,0.0,1,1,1,1,1,0,8,95.0,0.1979695431472081,678.97,,0.2387811067308065,0,2,,0.175,12.63,0.0,1980.0,0.1852516287413841,94.625,0.1947016460905349,0.13,0.08,0.0,0.13,0.13,0.13,,1.0,0.0,0.25,1.0,0.0,0.3429141414141414,,0.0,0.1034105474607761,,0.1290322580645161,0.1875,0.430408676424377,0.1947016460905349,0.896589452539224,0.1604245636089968,Exclusive discounts
563254,False,F,False,17-25,1.0,2,2,1,2,2,0,8,95.0,0.1979695431472081,353.59,,0.1239434034848714,1,0,0.1,,12.63,0.0,2117.0,0.1981871400245491,94.625,0.1947016460905349,0.25,0.16,0.0,0.25,0.25,0.25,318.23,0.5,0.13,0.0,1.0,0.5,0.1670240906943788,,0.0881834215167548,0.0470513789663668,,0.2580645161290322,0.125,0.20597324293493238,0.1947016460905349,0.2313862846724179,0.22246884228314315,Exclusive discounts
617964,False,F,True,26-40,,1,0,0,1,0,0,8,60.0,0.1091370558375634,,,,2,1,0.075,0.05,12.63,0.0,,,94.625,0.1947016460905349,0.13,0.08,0.0,0.0,0.13,0.0,,,0.25,0.13,0.0,,,,,,,0.1290322580645161,0.625,0.0,0.1947016460905349,0.13693063937629152,0.0,Free hotel meal
510188,False,F,False,26-40,4.0,8,6,5,7,5,2,11,244.0,0.5761421319796954,389.52,,0.1366255027840619,3,3,0.05,0.05,15.88,0.0,2294.0,0.2148994429232367,94.6,0.1946502057613168,0.73,0.5,0.18,0.55,0.64,0.45,370.04,0.83,0.27,0.27,0.63,0.67,0.169799476896251,,0.1181657848324514,0.0479406757625658,,0.8064516129032258,0.1875,0.27622843016704746,0.18718182881101741,0.23424262509030847,0.5091796926340081,1 night free hotel with flight
554269,True,F,True,41-55,2.0,3,3,3,3,3,0,10,79.0,0.1573604060913705,609.49,51.38,0.2142580677798208,2,0,0.075,,12.7,0.0,3593.67,0.3376136971642589,94.6,0.1946502057613169,0.3,0.24,0.0,0.3,0.3,0.3,563.78,1.0,0.2,0.0,1.0,0.67,0.1696009928568844,0.0142973617499659,0.1181657848324514,0.0478770769667707,0.0346222278037645,0.3870967741935483,0.5,0.34169393263862985,0.1946502057613169,0.2426208352082716,0.21727430089039787,Free hotel meal
510960,False,F,False,26-40,1.0,3,3,3,2,2,0,8,143.5,0.3210659898477157,231.42,,0.0808254423146831,1,0,0.3999999999999999,,12.57,0.0,1254.0,0.1167028609196487,94.57142857142856,0.194591416813639,0.38,0.24,0.0,0.38,0.25,0.25,138.85,1.0,0.13,0.0,0.67,0.33,0.1845454545454545,,0.0582010582010582,0.0526656220318142,,0.3870967741935483,0.1875,0.18938146039012368,0.194591416813639,0.3665800958767816,0.28331342619425737,Exclusive discounts
512377,False,F,True,26-40,3.0,3,3,3,3,3,1,9,131.0,0.2893401015228426,107.2,,0.0369839662030288,3,1,0.125,,17.38,0.0,619.33,0.0567777672866899,94.57142857142856,0.194591416813639,0.33,0.17,0.11,0.33,0.33,0.33,93.8,1.0,0.33,0.11,1.0,1.0,0.1730902749745692,,0.1763668430335097,0.0489951222342,,0.2741935483870967,0.625,0.21554192167781544,0.1463046679005844,0.3397834584485137,0.3090019959523531,Free hotel meal
601894,False,F,True,17-25,0.0,2,1,1,2,1,0,9,92.0,0.1903553299492385,402.17,,0.1410889429270238,2,1,0.2,0.1,12.67,0.0,2172.0,0.2033802284958927,94.55555555555556,0.1945587562871513,0.22,0.16,0.0,0.11,0.22,0.11,321.74,1.0,0.22,0.11,0.5,0.0,0.1851611418047882,,0.0,0.0528629022181957,,0.2580645161290322,0.75,0.4509769711369891,0.1945587562871513,0.3467010641580151,0.14470344257969897,Free hotel meal
