"home_airport_lat","home_airport_lon","destination_airport_lat","destination_airport_lon","home_city","destination","haversine_distance"
"43.742","-79.466","35.042","-89.977","toronto","memphis","1284.0482793327553"
"43.742","-79.466","35.214","-80.943","toronto","charlotte","955.6232544607873"
"43.742","-79.466","35.393","-97.601","toronto","oklahoma city","1727.500451719909"
"43.742","-79.466","36.124","-86.678","toronto","nashville","1026.2358725163785"
"43.742","-79.466","37.362","-121.929","toronto","san jose","3484.233341096958"
"43.742","-79.466","37.619","-122.375","toronto","san francisco","3513.6711281291673"
"43.742","-79.466","38.228","-85.664","toronto","louisville","789.8180218496154"
"43.742","-79.466","38.852","-77.037","toronto","washington","577.6740850296123"
"43.742","-79.466","39.175","-76.668","toronto","baltimore","555.3288423256722"
"43.742","-79.466","39.717","-86.294","toronto","indianapolis","707.934967594909"
"43.742","-79.466","39.858","-104.667","toronto","denver","2070.064134673298"
"43.742","-79.466","39.872","-75.241","toronto","philadelphia","548.0552957010758"
"43.742","-79.466","39.998","-82.892","toronto","columbus","499.05066498201234"
"43.742","-79.466","40.64","-73.779","toronto","new york","572.4404749057793"
"43.742","-79.466","41.786","-87.752","toronto","chicago","700.2822979585172"
"43.742","-79.466","42.364","-71.005","toronto","boston","696.7672884340874"
"43.742","-79.466","42.409","-83.01","toronto","detroit","320.9761417442228"
"43.742","-79.466","42.947","-87.896","toronto","milwaukee","682.966271540996"
"43.742","-79.466","43.036","-81.154","toronto","london","156.6875360982218"
"43.742","-79.466","43.173","-79.935","toronto","hamilton","73.63614493763599"
"43.742","-79.466","43.234","-75.407","toronto","rome","330.93464319916126"
"43.742","-79.466","45.323","-75.669","toronto","ottawa","352.06029547988703"
"43.742","-79.466","45.517","-73.417","toronto","montreal","524.4940918601876"
"43.742","-79.466","46.238","6.109","toronto","geneva","6880.242222244775"
"43.742","-79.466","46.788","-71.398","toronto","quebec","731.2956653816016"
"43.742","-79.466","47.53","-122.302","toronto","seattle","3466.8973142881446"
"43.742","-79.466","49.195","-123.182","toronto","vancouver","3563.8671433791847"
"43.742","-79.466","50.056","-97.032","toronto","winnipeg","1576.1504887547437"
"43.742","-79.466","51.114","-114.02","toronto","calgary","2894.3801018868076"
"43.742","-79.466","53.667","-113.467","toronto","edmonton","2945.9670846225404"
"43.862","-79.37","6.577","3.321","toronto","lagos","7819.1420652963525"
"43.862","-79.37","23.184","113.266","toronto","guangzhou","15614.51141225645"
"43.862","-79.37","29.529","-98.279","toronto","san antonio","2199.5673021097464"
"43.862","-79.37","29.607","-95.159","toronto","houston","2028.46473767021"
"43.862","-79.37","30.194","-97.67","toronto","austin","2112.3989537499333"
"43.862","-79.37","30.494","-81.688","toronto","jacksonville","1497.9607456571525"
"43.862","-79.37","30.578","103.947","toronto","chengdu","14771.206930386348"
"43.862","-79.37","31.849","-106.38","toronto","el paso","2544.306923197867"
"43.862","-79.37","32.166","-110.883","toronto","tucson","2841.564714629618"
"43.862","-79.37","32.699","-117.215","toronto","san diego","3278.228946885691"
"43.862","-79.37","32.847","-96.852","toronto","dallas","1861.3159303745042"
"43.862","-79.37","33.535","-112.383","toronto","phoenix","2885.1144491627856"
"43.862","-79.37","33.942","-118.408","toronto","los angeles","3318.487471649526"
"43.862","-79.37","35.042","-89.977","toronto","memphis","1298.0545633325055"
"43.862","-79.37","35.214","-80.943","toronto","charlotte","969.8059093036574"
"43.862","-79.37","35.393","-97.601","toronto","oklahoma city","1738.7183191011725"
"43.862","-79.37","36.08","-115.152","toronto","las vegas","2996.422755263055"
"43.862","-79.37","36.124","-86.678","toronto","nashville","1040.94012043232"
"43.862","-79.37","37.362","-121.929","toronto","san jose","3487.8088826653516"
"43.862","-79.37","37.619","-122.375","toronto","san francisco","3517.0465604122614"
"43.862","-79.37","38.228","-85.664","toronto","louisville","804.4042443884226"
"43.862","-79.37","38.852","-77.037","toronto","washington","587.6255120835181"
"43.862","-79.37","39.175","-76.668","toronto","baltimore","564.3782679117008"
"43.862","-79.37","39.717","-86.294","toronto","indianapolis","721.5072400430375"
"43.862","-79.37","39.858","-104.667","toronto","denver","2076.4392018761578"
"43.862","-79.37","39.872","-75.241","toronto","philadelphia","553.5420751294702"
"43.862","-79.37","39.998","-82.892","toronto","columbus","514.1229866904906"
"43.862","-79.37","40.64","-73.779","toronto","new york","573.824319494178"
"43.862","-79.37","41.786","-87.752","toronto","chicago","710.5535300854463"
"43.862","-79.37","42.364","-71.005","toronto","boston","691.0258651280501"
"43.862","-79.37","42.409","-83.01","toronto","detroit","333.56717996594375"
"43.862","-79.37","42.947","-87.896","toronto","milwaukee","691.0893651995494"
"43.862","-79.37","45.517","-73.417","toronto","montreal","511.52003700511784"
"43.862","-79.37","45.589","-122.597","toronto","portland","3470.9773480107306"
"43.862","-79.37","47.53","-122.302","toronto","seattle","3466.0889904277783"
"43.862","-79.37","49.195","-123.182","toronto","vancouver","3562.2633678297366"
"43.862","-79.37","50.056","-97.032","toronto","winnipeg","1574.626805203457"
"43.862","-79.37","51.114","-114.02","toronto","calgary","2892.6729932816106"
"43.862","-79.37","53.667","-113.467","toronto","edmonton","2943.0538522110132"
"44.472","-73.153","13.912","100.607","burlington","bangkok","14200.198020811402"
"44.472","-73.153","29.607","-95.159","burlington","houston","2404.354440204693"
"44.472","-73.153","30.194","-97.67","burlington","austin","2510.9650459781715"
"44.472","-73.153","30.494","-81.688","burlington","jacksonville","1695.3577434723923"
"44.472","-73.153","32.699","-117.215","burlington","san diego","3733.2936611092696"
"44.472","-73.153","32.82","-97.362","burlington","fort worth","2317.027326470004"
"44.472","-73.153","32.847","-96.852","burlington","dallas","2281.88717649357"
"44.472","-73.153","33.535","-112.383","burlington","phoenix","3341.965096216823"
"44.472","-73.153","33.942","-118.408","burlington","los angeles","3776.9879067328743"
"44.472","-73.153","38.852","-77.037","burlington","washington","696.754193885921"
"44.472","-73.153","39.872","-75.241","burlington","philadelphia","537.6389542310731"
"44.472","-73.153","39.998","-82.892","burlington","columbus","919.0522172198868"
"44.472","-73.153","40.64","-73.779","burlington","new york","428.96570926756175"
"44.472","-73.153","41.786","-87.752","burlington","chicago","1196.2935173657281"
"44.472","-73.153","42.364","-71.005","burlington","boston","289.8072169090871"
"44.472","-73.153","43.862","-79.37","burlington","toronto","497.95267487594907"
"44.472","-73.153","45.517","-73.417","burlington","montreal","118.06677674334034"
"44.472","-73.153","46.788","-71.398","burlington","quebec","292.757725700237"
"44.472","-73.153","49.195","-123.182","burlington","vancouver","4004.3284178937574"
"44.472","-73.153","53.667","-113.467","burlington","edmonton","3358.280965324971"
"44.64","-63.499","29.529","-98.279","halifax","san antonio","3224.195926511023"
"44.64","-63.499","29.607","-95.159","halifax","houston","3011.4313082272242"
"44.64","-63.499","30.194","-97.67","halifax","austin","3144.76881084548"
"44.64","-63.499","32.699","-117.215","halifax","san diego","4452.581939938909"
"44.64","-63.499","32.82","-97.362","halifax","fort worth","2984.233422519992"
"44.64","-63.499","32.847","-96.852","halifax","dallas","2946.7224642639558"
"44.64","-63.499","33.535","-112.383","halifax","phoenix","4060.0264800944897"
"44.64","-63.499","33.942","-118.408","halifax","los angeles","4504.310392887451"
"44.64","-63.499","35.214","-80.943","halifax","charlotte","1733.014433852906"
"44.64","-63.499","37.362","-121.929","halifax","san jose","4693.282717588382"
"44.64","-63.499","38.228","-85.664","halifax","louisville","1893.080576945321"
"44.64","-63.499","40.64","-73.779","halifax","new york","927.0155330969075"
"44.64","-63.499","41.786","-87.752","halifax","chicago","1944.9632316629131"
"44.64","-63.499","42.409","-83.01","halifax","detroit","1563.517154152241"
"44.64","-63.499","42.947","-87.896","halifax","milwaukee","1939.4511473677915"
"44.64","-63.499","43.173","-79.935","halifax","hamilton","1310.6086867998172"
"44.64","-63.499","43.862","-79.37","halifax","toronto","1258.6918183784667"
"44.64","-63.499","45.517","-73.417","halifax","montreal","790.7491308428968"
"44.64","-63.499","45.589","-122.597","halifax","portland","4677.032226228396"
"44.64","-63.499","46.788","-71.398","halifax","quebec","669.0516638677286"
"44.64","-63.499","47.53","-122.302","halifax","seattle","4663.58524170876"
"44.64","-63.499","49.195","-123.182","halifax","vancouver","4749.210044411043"
"44.64","-63.499","51.114","-114.02","halifax","calgary","4061.52803658923"
"44.64","-63.499","53.667","-113.467","halifax","edmonton","4078.897152873535"
"44.88","-93.217","29.607","-95.159","minneapolis","houston","1705.0845193132177"
"44.88","-93.217","30.194","-97.67","minneapolis","austin","1670.2051005035398"
"44.88","-93.217","30.494","-81.688","minneapolis","jacksonville","1839.5207425780566"
"44.88","-93.217","31.849","-106.38","minneapolis","el paso","1781.859647204039"
"44.88","-93.217","32.166","-110.883","minneapolis","tucson","1983.9275358664108"
"44.88","-93.217","32.699","-117.215","minneapolis","san diego","2325.886858172187"
"44.88","-93.217","32.847","-96.852","minneapolis","dallas","1368.2612276441628"
"44.88","-93.217","33.535","-112.383","minneapolis","phoenix","1967.6776913573692"
"44.88","-93.217","33.942","-118.408","minneapolis","los angeles","2327.827824342166"
"44.88","-93.217","35.214","-80.943","minneapolis","charlotte","1445.817673642621"
"44.88","-93.217","36.08","-115.152","minneapolis","las vegas","1986.0649828802625"
"44.88","-93.217","36.901","30.792","minneapolis","antalya","9811.139794029814"
"44.88","-93.217","37.362","-121.929","minneapolis","san jose","2411.7824273694246"
"44.88","-93.217","39.175","-76.668","minneapolis","baltimore","1450.0434306950892"
"44.88","-93.217","39.858","-104.667","minneapolis","denver","1060.998946528961"
"44.88","-93.217","39.872","-75.241","minneapolis","philadelphia","1521.8973354450964"
"44.88","-93.217","39.998","-82.892","minneapolis","columbus","978.0054005894624"
"44.88","-93.217","40.472","-3.561","minneapolis","madrid","7081.178170316253"
"44.88","-93.217","40.64","-73.779","minneapolis","new york","1602.481514178822"
"44.88","-93.217","41.786","-87.752","minneapolis","chicago","551.1505945905932"
"44.88","-93.217","42.364","-71.005","minneapolis","boston","1772.350839329613"
"44.88","-93.217","42.947","-87.896","minneapolis","milwaukee","471.1352873071035"
"44.88","-93.217","43.862","-79.37","minneapolis","toronto","1096.891844922722"
"44.88","-93.217","45.323","-75.669","minneapolis","ottawa","1383.5230869477682"
"44.88","-93.217","45.517","-73.417","minneapolis","montreal","1561.693026738429"
"44.88","-93.217","45.589","-122.597","minneapolis","portland","2316.257510384108"
"44.88","-93.217","46.788","-71.398","minneapolis","quebec","1732.2081093926224"
"44.88","-93.217","51.114","-114.02","minneapolis","calgary","1779.653199198282"
"44.88","-93.217","53.667","-113.467","minneapolis","edmonton","1870.9187288857331"
"44.881","-63.509","22.309","113.914","halifax","hong kong","14202.820406852747"
"44.881","-63.509","29.529","-98.279","halifax","san antonio","3227.8459356942208"
"44.881","-63.509","29.607","-95.159","halifax","houston","3017.112805269759"
"44.881","-63.509","30.194","-97.67","halifax","austin","3148.2403220404462"
"44.881","-63.509","30.494","-81.688","halifax","jacksonville","2147.231871787093"
"44.881","-63.509","32.699","-117.215","halifax","san diego","4443.046291659742"
"44.881","-63.509","33.942","-118.408","halifax","los angeles","4493.294229690462"
"44.881","-63.509","35.042","-89.977","halifax","memphis","2354.9686585596546"
"44.881","-63.509","36.08","-115.152","halifax","las vegas","4185.015516149952"
"44.881","-63.509","36.124","-86.678","halifax","nashville","2068.9474555522875"
"44.881","-63.509","38.228","-85.664","halifax","louisville","1895.8863165304274"
"44.881","-63.509","39.175","-76.668","halifax","baltimore","1215.5244204992064"
"44.881","-63.509","39.858","-104.667","halifax","denver","3290.6173506291934"
"44.881","-63.509","40.64","-73.779","halifax","new york","936.5583056591587"
"44.881","-63.509","41.786","-87.752","halifax","chicago","1940.8790879788855"
"44.881","-63.509","43.862","-79.37","halifax","toronto","1254.827470624474"
"44.881","-63.509","45.323","-75.669","halifax","ottawa","959.3564606779521"
"44.881","-63.509","45.517","-73.417","halifax","montreal","783.856233029173"
"44.881","-63.509","46.788","-71.398","halifax","quebec","656.7523837982237"
"44.881","-63.509","47.53","-122.302","halifax","seattle","4641.705395919657"
"44.881","-63.509","51.114","-114.02","halifax","calgary","4039.6982200338734"
"44.881","-63.509","53.667","-113.467","halifax","edmonton","4055.6501749337626"
"45.323","-75.669","13.912","100.607","ottawa","bangkok","14217.504228677059"
"45.323","-75.669","29.529","-98.279","ottawa","san antonio","2491.7587624370462"
"45.323","-75.669","29.607","-95.159","ottawa","houston","2318.527347560255"
"45.323","-75.669","30.194","-97.67","ottawa","austin","2405.9423233512202"
"45.323","-75.669","30.494","-81.688","ottawa","jacksonville","1714.6756314219906"
"45.323","-75.669","31.849","-106.38","ottawa","el paso","2830.1502511828817"
"45.323","-75.669","32.166","-110.883","ottawa","tucson","3117.6878980581314"
"45.323","-75.669","32.699","-117.215","ottawa","san diego","3538.5169459478275"
"45.323","-75.669","32.82","-97.362","ottawa","fort worth","2192.989061503205"
"45.323","-75.669","32.847","-96.852","ottawa","dallas","2160.370194794635"
"45.323","-75.669","33.535","-112.383","ottawa","phoenix","3155.5161026939854"
"45.323","-75.669","33.942","-118.408","ottawa","los angeles","3573.071984506471"
"45.323","-75.669","35.042","-89.977","ottawa","memphis","1599.4219057970806"
"45.323","-75.669","35.214","-80.943","ottawa","charlotte","1197.26507802701"
"45.323","-75.669","35.393","-97.601","ottawa","oklahoma city","2039.4429262820072"
"45.323","-75.669","36.08","-115.152","ottawa","las vegas","3253.499006559414"
"45.323","-75.669","36.124","-86.678","ottawa","nashville","1336.8001198596392"
"45.323","-75.669","36.776","-119.718","ottawa","fresno","3572.615039322173"
"45.323","-75.669","36.901","30.792","ottawa","antalya","8375.987712792758"
"45.323","-75.669","37.362","-121.929","ottawa","san jose","3723.50766893759"
"45.323","-75.669","37.619","-122.375","ottawa","san francisco","3750.757701768221"
"45.323","-75.669","38.228","-85.664","ottawa","louisville","1110.4073394461825"
"45.323","-75.669","38.852","-77.037","ottawa","washington","727.4164376749952"
"45.323","-75.669","39.175","-76.668","ottawa","baltimore","688.0436536891026"
"45.323","-75.669","39.717","-86.294","ottawa","indianapolis","1038.5570272428506"
"45.323","-75.669","39.872","-75.241","ottawa","philadelphia","607.0197148688393"
"45.323","-75.669","39.998","-82.892","ottawa","columbus","818.2135205856656"
"45.323","-75.669","40.64","-73.779","ottawa","new york","541.2636251789335"
"45.323","-75.669","41.786","-87.752","ottawa","chicago","1023.2820040324747"
"45.323","-75.669","42.364","-71.005","ottawa","boston","491.13730445187457"
"45.323","-75.669","42.409","-83.01","ottawa","detroit","659.0845830322753"
"45.323","-75.669","43.173","-79.935","ottawa","hamilton","410.3550749996408"
"45.323","-75.669","43.862","-79.37","ottawa","toronto","331.83841440616766"
"45.323","-75.669","45.517","-73.417","ottawa","montreal","177.38530382446828"
"45.323","-75.669","45.589","-122.597","ottawa","portland","3669.106569959872"
"45.323","-75.669","46.788","-71.398","ottawa","quebec","371.5339585831882"
"45.323","-75.669","47.53","-122.302","ottawa","seattle","3654.172396746508"
"45.323","-75.669","49.195","-123.182","ottawa","vancouver","3739.589951281529"
"45.323","-75.669","50.056","-97.032","ottawa","winnipeg","1751.177291202126"
"45.323","-75.669","51.114","-114.02","ottawa","calgary","3066.7678394666646"
"45.323","-75.669","53.667","-113.467","ottawa","edmonton","3097.387073344918"
"45.468","-73.741","10.82","106.662","montreal","ho chi minh city","14586.324802560042"
"45.468","-73.741","23.184","113.266","montreal","guangzhou","14792.361365531462"
"45.468","-73.741","27.156","77.961","montreal","agra","12004.119778065384"
"45.468","-73.741","29.529","-98.279","montreal","san antonio","2608.1716352147146"
"45.468","-73.741","29.607","-95.159","montreal","houston","2428.977761902642"
"45.468","-73.741","30.194","-97.67","montreal","austin","2523.1806903432853"
"45.468","-73.741","30.494","-81.688","montreal","jacksonville","1776.557121743916"
"45.468","-73.741","31.849","-106.38","montreal","el paso","2961.685886506604"
"45.468","-73.741","32.166","-110.883","montreal","tucson","3252.22715851947"
"45.468","-73.741","32.699","-117.215","montreal","san diego","3675.523570801859"
"45.468","-73.741","32.82","-97.362","montreal","fort worth","2317.5130557412795"
"45.468","-73.741","32.847","-96.852","montreal","dallas","2284.183229043189"
"45.468","-73.741","33.535","-112.383","montreal","phoenix","3292.594204856615"
"45.468","-73.741","33.942","-118.408","montreal","los angeles","3711.547941777354"
"45.468","-73.741","35.042","-89.977","montreal","memphis","1716.6801266739265"
"45.468","-73.741","35.214","-80.943","montreal","charlotte","1270.9668583992798"
"45.468","-73.741","35.393","-97.601","montreal","oklahoma city","2171.8762485274624"
"45.468","-73.741","36.124","-86.678","montreal","nashville","1448.187725067013"
"45.468","-73.741","36.776","-119.718","montreal","fresno","3713.3979854260087"
"45.468","-73.741","37.362","-121.929","montreal","san jose","3864.42177895341"
"45.468","-73.741","37.619","-122.375","montreal","san francisco","3891.743789724215"
"45.468","-73.741","38.228","-85.664","montreal","louisville","1229.862725051992"
"45.468","-73.741","38.852","-77.037","montreal","washington","779.2441383637919"
"45.468","-73.741","39.175","-76.668","montreal","baltimore","736.007573646877"
"45.468","-73.741","39.717","-86.294","montreal","indianapolis","1169.267687191219"
"45.468","-73.741","39.858","-104.667","montreal","denver","2491.0653064451676"
"45.468","-73.741","39.872","-75.241","montreal","philadelphia","633.1191210718885"
"45.468","-73.741","39.998","-82.892","montreal","columbus","937.6437077402034"
"45.468","-73.741","40.64","-73.779","montreal","new york","536.8334990137661"
"45.468","-73.741","41.786","-87.752","montreal","chicago","1166.8025378443597"
"45.468","-73.741","42.364","-71.005","montreal","boston","405.7591084888793"
"45.468","-73.741","42.409","-83.01","montreal","detroit","798.8516196478957"
"45.468","-73.741","42.947","-87.896","montreal","milwaukee","1138.8843546710318"
"45.468","-73.741","43.173","-79.935","montreal","hamilton","546.2895309521011"
"45.468","-73.741","43.862","-79.37","montreal","toronto","473.89782001623405"
"45.468","-73.741","45.323","-75.669","montreal","ottawa","151.21321288758634"
"45.468","-73.741","45.589","-122.597","montreal","portland","3809.961925500052"
"45.468","-73.741","46.788","-71.398","montreal","quebec","234.36328199996942"
"45.468","-73.741","47.53","-122.302","montreal","seattle","3793.867338938572"
"45.468","-73.741","49.195","-123.182","montreal","vancouver","3877.764937383753"
"45.468","-73.741","50.056","-97.032","montreal","winnipeg","1886.5834020928355"
"45.468","-73.741","51.114","-114.02","montreal","calgary","3203.197812103878"
"45.517","-73.417","22.149","113.591","montreal","macau","14800.620308329491"
"45.517","-73.417","29.529","-98.279","montreal","san antonio","2629.201819012211"
"45.517","-73.417","29.607","-95.159","montreal","houston","2449.3312160799105"
"45.517","-73.417","30.194","-97.67","montreal","austin","2544.345554547225"
"45.517","-73.417","30.494","-81.688","montreal","jacksonville","1790.4076159323909"
"45.517","-73.417","32.699","-117.215","montreal","san diego","3698.195970652168"
"45.517","-73.417","32.82","-97.362","montreal","fort worth","2339.632835107041"
"45.517","-73.417","32.847","-96.852","montreal","dallas","2306.2352476067504"
"45.517","-73.417","33.535","-112.383","montreal","phoenix","3315.4983835330045"
"45.517","-73.417","33.942","-118.408","montreal","los angeles","3734.279526635739"
"45.517","-73.417","35.042","-89.977","montreal","memphis","1738.209826362144"
"45.517","-73.417","35.214","-80.943","montreal","charlotte","1286.9463171453701"
"45.517","-73.417","35.393","-97.601","montreal","oklahoma city","2194.940609773462"
"45.517","-73.417","36.08","-115.152","montreal","las vegas","3416.895784632856"
"45.517","-73.417","36.124","-86.678","montreal","nashville","1469.1354664101823"
"45.517","-73.417","36.776","-119.718","montreal","fresno","3736.1804747238243"
"45.517","-73.417","37.362","-121.929","montreal","san jose","3887.063489564719"
"45.517","-73.417","38.228","-85.664","montreal","louisville","1251.9592599780772"
"45.517","-73.417","38.852","-77.037","montreal","washington","792.9410403885576"
"45.517","-73.417","39.175","-76.668","montreal","baltimore","749.2813536838121"
"45.517","-73.417","39.717","-86.294","montreal","indianapolis","1192.7019155195126"
"45.517","-73.417","39.858","-104.667","montreal","denver","2514.839748460867"
"45.517","-73.417","39.872","-75.241","montreal","philadelphia","643.5556633792124"
"45.517","-73.417","40.64","-73.779","montreal","new york","543.0066565480794"
"45.517","-73.417","41.786","-87.752","montreal","chicago","1191.469038820123"
"45.517","-73.417","42.947","-87.896","montreal","milwaukee","1163.7632154964379"
"45.517","-73.417","43.173","-79.935","montreal","hamilton","570.8245241019013"
"45.517","-73.417","43.862","-79.37","montreal","toronto","498.9997191489056"
"45.517","-73.417","45.323","-75.669","montreal","ottawa","176.78598872400983"
"45.517","-73.417","46.788","-71.398","montreal","quebec","211.46804962114135"
"45.517","-73.417","47.53","-122.302","montreal","seattle","3815.4557564944703"
"45.517","-73.417","49.195","-123.182","montreal","vancouver","3898.9571684511834"
"45.517","-73.417","50.056","-97.032","montreal","winnipeg","1907.9293460128422"
"45.517","-73.417","51.114","-114.02","montreal","calgary","3224.2215458604833"
"45.517","-73.417","53.667","-113.467","montreal","edmonton","3249.421736947127"
"45.521","-75.564","29.607","-95.159","gatineau","houston","2337.023939013244"
"45.521","-75.564","30.494","-81.688","gatineau","jacksonville","1737.638976876535"
"45.521","-75.564","31.849","-106.38","gatineau","el paso","2841.6767304949753"
"45.521","-75.564","32.699","-117.215","gatineau","san diego","3544.387848836027"
"45.521","-75.564","33.535","-112.383","gatineau","phoenix","3163.031148881116"
"45.521","-75.564","33.942","-118.408","gatineau","los angeles","3577.648166984461"
"45.521","-75.564","35.042","-89.977","gatineau","memphis","1618.1870744931712"
"45.521","-75.564","35.214","-80.943","gatineau","charlotte","1220.2547981591747"
"45.521","-75.564","37.619","-122.375","gatineau","san francisco","3751.3736190836426"
"45.521","-75.564","38.852","-77.037","gatineau","washington","750.3539474225537"
"45.521","-75.564","39.717","-86.294","gatineau","indianapolis","1056.0869137928262"
"45.521","-75.564","39.872","-75.241","gatineau","philadelphia","628.616212269301"
"45.521","-75.564","40.64","-73.779","gatineau","new york","560.2529532593783"
"45.521","-75.564","41.786","-87.752","gatineau","chicago","1036.407097419118"
"45.521","-75.564","42.409","-83.01","gatineau","detroit","675.4746478814767"
"45.521","-75.564","42.947","-87.896","gatineau","milwaukee","1002.5040472718782"
"45.521","-75.564","43.862","-79.37","gatineau","toronto","349.21862880209454"
"45.521","-75.564","45.323","-75.669","gatineau","ottawa","23.48634405720807"
"45.521","-75.564","45.517","-73.417","gatineau","montreal","167.2726550220949"
"45.521","-75.564","48.969","2.441","gatineau","paris","6089.42455193246"
"45.521","-75.564","49.195","-123.182","gatineau","vancouver","3732.326387724223"
"45.521","-75.564","51.114","-114.02","gatineau","calgary","3059.9547218091016"
"45.521","-75.564","53.667","-113.467","gatineau","edmonton","3088.7957917373947"
"45.589","-122.597","29.529","-98.279","portland","san antonio","2601.8507841720448"
"45.589","-122.597","29.607","-95.159","portland","houston","2777.8628582998876"
"45.589","-122.597","30.194","-97.67","portland","austin","2587.0093008199847"
"45.589","-122.597","30.494","-81.688","portland","jacksonville","3598.723053079818"
"45.589","-122.597","31.198","121.336","portland","shanghai","19049.086697695733"
"45.589","-122.597","31.849","-106.38","portland","el paso","1981.5393205915939"
"45.589","-122.597","32.699","-117.215","portland","san diego","1493.1745249831185"
"45.589","-122.597","32.82","-97.362","portland","fort worth","2423.180373814801"
"45.589","-122.597","32.847","-96.852","portland","dallas","2453.7160811067647"
"45.589","-122.597","33.535","-112.383","portland","phoenix","1558.229903602201"
"45.589","-122.597","33.942","-118.408","portland","los angeles","1335.4243956829828"
"45.589","-122.597","35.042","-89.977","portland","memphis","2796.148757863062"
"45.589","-122.597","35.214","-80.943","portland","charlotte","3440.4907234806747"
"45.589","-122.597","35.393","-97.601","portland","oklahoma city","2251.3505310949326"
"45.589","-122.597","37.362","-121.929","portland","san jose","916.2358278747338"
"45.589","-122.597","37.619","-122.375","portland","san francisco","886.3526614127549"
"45.589","-122.597","38.228","-85.664","portland","louisville","2988.2322226723313"
"45.589","-122.597","38.852","-77.037","portland","washington","3623.5467918673808"
"45.589","-122.597","39.175","-76.668","portland","baltimore","3644.4474196130304"
"45.589","-122.597","39.717","-86.294","portland","indianapolis","2899.404533716365"
"45.589","-122.597","39.872","-75.241","portland","philadelphia","3739.454882917925"
"45.589","-122.597","39.998","-82.892","portland","columbus","3151.5844677145005"
"45.589","-122.597","40.64","-73.779","portland","new york","3838.444501449143"
"45.589","-122.597","41.786","-87.752","portland","chicago","2744.2542318504475"
"45.589","-122.597","42.364","-71.005","portland","boston","4030.6384890974336"
"45.589","-122.597","42.947","-87.896","portland","milwaukee","2716.2070434867155"
"45.589","-122.597","43.862","-79.37","portland","toronto","3369.2060176212653"
"45.589","-122.597","45.323","-75.669","portland","ottawa","3651.8442444012335"
"45.589","-122.597","45.517","-73.417","portland","montreal","3826.9732877996453"
"45.589","-122.597","46.788","-71.398","portland","quebec","3986.3042804015313"
"45.589","-122.597","49.195","-123.182","portland","vancouver","403.52704222496544"
"45.589","-122.597","50.056","-97.032","portland","winnipeg","2050.419530746444"
"45.589","-122.597","51.114","-114.02","portland","calgary","907.1101171307423"
"45.589","-122.597","53.667","-113.467","portland","edmonton","1145.2061027528816"
"45.589","-122.597","55.972","37.415","portland","moscow","12504.81631979684"
"45.68","-74.039","-37.008","174.792","montreal","auckland","21406.4859293367"
"45.68","-74.039","29.529","-98.279","montreal","san antonio","2602.191044784427"
"45.68","-74.039","29.607","-95.159","montreal","houston","2426.137600821026"
"45.68","-74.039","30.194","-97.67","montreal","austin","2517.0090169405557"
"45.68","-74.039","30.494","-81.688","montreal","jacksonville","1790.0461456483908"
"45.68","-74.039","31.849","-106.38","montreal","el paso","2945.8337943242923"
"45.68","-74.039","32.166","-110.883","montreal","tucson","3232.8168286910113"
"45.68","-74.039","32.699","-117.215","montreal","san diego","3651.66816280729"
"45.68","-74.039","32.82","-97.362","montreal","fort worth","2308.1968233365724"
"45.68","-74.039","32.847","-96.852","montreal","dallas","2275.3421383930827"
"45.68","-74.039","33.535","-112.383","montreal","phoenix","3270.7077085484066"
"45.68","-74.039","33.942","-118.408","montreal","los angeles","3685.8077529473426"
"45.68","-74.039","35.042","-89.977","montreal","memphis","1712.388790969241"
"45.68","-74.039","35.214","-80.943","montreal","charlotte","1281.3744838342361"
"45.68","-74.039","35.393","-97.601","montreal","oklahoma city","2158.4915720215845"
"45.68","-74.039","36.08","-115.152","montreal","las vegas","3367.680361013382"
"45.68","-74.039","36.124","-86.678","montreal","nashville","1446.7650778281072"
"45.68","-74.039","36.776","-119.718","montreal","fresno","3684.279659213391"
"45.68","-74.039","37.362","-121.929","montreal","san jose","3833.7711125321225"
"45.68","-74.039","37.619","-122.375","montreal","san francisco","3860.672036340411"
"45.68","-74.039","38.228","-85.664","montreal","louisville","1225.648835539889"
"45.68","-74.039","38.852","-77.037","montreal","washington","794.1290052221717"
"45.68","-74.039","39.175","-76.668","montreal","baltimore","751.5755606762887"
"45.68","-74.039","39.717","-86.294","montreal","indianapolis","1160.1995009481896"
"45.68","-74.039","39.858","-104.667","montreal","denver","2465.951810979749"
"45.68","-74.039","39.872","-75.241","montreal","philadelphia","652.5082163312444"
"45.68","-74.039","39.998","-82.892","montreal","columbus","933.9128459434672"
"45.68","-74.039","40.64","-73.779","montreal","new york","560.761516034008"
"45.68","-74.039","41.786","-87.752","montreal","chicago","1149.974964567278"
"45.68","-74.039","42.364","-71.005","montreal","boston","437.6104997350211"
"45.68","-74.039","42.409","-83.01","montreal","detroit","786.1418734610983"
"45.68","-74.039","42.947","-87.896","montreal","milwaukee","1118.607337785317"
"45.68","-74.039","43.036","-81.154","montreal","london","626.075418412893"
"45.68","-74.039","43.173","-79.935","montreal","hamilton","536.2075140253218"
"45.68","-74.039","43.862","-79.37","montreal","toronto","460.85960671064066"
"45.68","-74.039","45.323","-75.669","montreal","ottawa","132.70912960063487"
"45.68","-74.039","45.589","-122.597","montreal","portland","3772.4476918416763"
